candidate_action,certificate_valid,condition_number,cos_candidate_goal,cos_center_goal,cos_exec_goal,cos_kappa_goal,distance_to_station,distance_to_task,energy_margin,environment_step,episode_id,episode_step,executed_action,fallback_reason,generator_available,kappa_action,minimum_distance_to_task_so_far,mission_phase,recovery_energy_required,sigma_min,zonotope_G,zonotope_center,zonotope_volume
,1,,,,-0.9057913370048792,-0.9057913370048798,1.0079005012319375,1.917005645990091,1.530104009878014,807,3,162,"[-0.08000000000043228, -4.730189975934315e-09, -1.3343164492321273e-13]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -4.730190017454561e-09, -1.3343165006056423e-13]",0.1845684828404619,RETURN,2.0204252906966724,,,,
,1,,,,-0.9087607674485899,-0.9087607674485904,0.9727540637302136,1.949000539529646,1.5317752888468839,808,3,163,"[-0.080000000000377, -2.3285173579005825e-09, -4.1891900743005466e-14]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -2.328517378913375e-09, -4.1891901595867906e-14]",0.1845684828404619,RETURN,2.006595879535381,,,,
,1,,,,-0.9118755509837265,-0.9118755509837266,0.9344076262284756,1.984030154719253,1.5334465666538477,809,3,164,"[-0.0800000000003212, -4.5813900048410184e-10, 2.7569428745544166e-14]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -4.581389989599671e-10, 2.756942826700852e-14]",0.1845684828404619,RETURN,1.9927504695350489,,,,
,1,,,,-0.9151032105082951,-0.915103210508295,0.892861188726726,2.022118827739493,1.5351178433708725,810,3,165,"[-0.08000000000026682, 9.442666126919463e-10, 7.780363058222499e-14]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, 9.442666648595832e-10, 7.780362861137605e-14]",0.1845684828404619,RETURN,1.97888906062419,,,,
,1,,,,-0.9184122678183879,-0.9184122678183887,0.8492879699758534,2.062209061218129,1.5367891190673506,811,3,166,"[-0.02133906245587877, 1.9442760980851524e-09, 1.1175180985538488e-13]",RECOVERY_TAKEOVER,0,"[-0.021339062601327896, 1.944276073473361e-09, 1.1175180789427253e-13]",0.1845684828404619,RETURN,1.9650116527337864,,,,
,1,,,,0.38787353685385856,0.3878735368539862,0.80528796997586,2.102832583111942,1.5384076775135687,812,3,167,"[-1.6959211812661578e-13, 2.6065120283926806e-09, 1.3241974064833444e-13]",RECOVERY_TAKEOVER,0,"[-1.6959212354762665e-13, 2.606512117253601e-09, 1.324197370679292e-13]",0.1845684828404619,RETURN,1.9511769067382452,,,,
,1,,,,0.3803994253685751,0.3803994253683736,0.7612879699758605,2.143589403977635,1.5400053513544798,813,3,168,"[-1.2876921751114877e-13, 2.9923062587445407e-09, 1.424156695109074e-13]",RECOVERY_TAKEOVER,0,"[-1.2876921480064335e-13, 2.9923061806158557e-09, 1.4241567452243087e-13]",0.1845684828404619,RETURN,1.937359232891495,,,,
,1,,,,0.37317843316589094,0.37317843316718696,0.7172879699758566,2.184472062741097,1.5416030243520689,814,3,169,"[-9.315326288117375e-14, 3.158101676468001e-09, 1.440616231688342e-13]",RECOVERY_TAKEOVER,0,"[-9.315326152592104e-14, 3.1581017800874633e-09, 1.4406162894553542e-13]",0.1845684828404619,RETURN,1.9235415598885883,,,,
,1,,,,0.3662025333096855,0.36620253330943825,0.6732879699758495,2.225473624365274,1.5432006965580964,815,3,170,"[-6.330491686412643e-14, 3.1544662180148255e-09, 1.396955946794157e-13]",RECOVERY_TAKEOVER,0,"[-6.330491821937914e-14, 3.154466243771026e-09, 1.3969560100704492e-13]",0.1845684828404619,RETURN,1.9097238876778417,,,,
,1,,,,0.9331551167435972,0.9331551167435956,0.6299822105763254,2.2659380895294943,1.5447983680211697,816,3,171,"[0.03471203002420818, 3.0255973452149388e-09, 1.3077889443898356e-13]",RECOVERY_TAKEOVER,0,"[0.03471203148365021, 3.0255973282322657e-09, 1.3077889194756248e-13]",0.1845684828404619,RETURN,1.895906216210681,,,,
,1,,,,0.9356027122387132,0.9356027122387124,0.5887366601976246,2.304573544694112,1.5464295458919317,817,3,172,"[0.06829842101695398, 2.809210516445198e-09, 1.1902979974767165e-13]",RECOVERY_TAKEOVER,0,"[0.06829842180013657, 2.809210419840724e-09, 1.1902979958015175e-13]",0.1845684828404619,RETURN,1.8820538334114338,,,,
,1,,,,0.937814881258823,0.9378148812588234,0.5504570782392628,2.3405104281437183,1.5480908497499593,818,3,173,"[0.07999999999999656, 2.5367159025011227e-09, 1.0546342565665137e-13]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 2.536715948409096e-09, 1.0546342851759302e-13]",0.1845684828404619,RETURN,1.8681748072822464,,,,
,1,,,,0.9397706233854413,0.9397706233854419,0.5153774962809011,2.3735074750689873,1.5497621192470905,819,3,174,"[0.08000000000000815, 2.2336011953647948e-09, 9.125474421261616e-14]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 2.2336013039137015e-09, 9.125474220673599e-14]",0.1845684828404619,RETURN,1.8542977398730336,,,,
,1,,,,0.9414853529600404,0.9414853529600407,0.48349791432253997,2.4035456527444454,1.551433388167822,820,3,175,"[0.08000000000001643, 1.9199522012281395e-09, 7.713871298672275e-14]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 1.9199521972268485e-09, 7.7138714524045e-14]",0.1845684828404619,RETURN,1.8404366730407282,,,,
,1,,,,0.9429827551642438,0.9429827551642439,0.45481833236417957,2.4306087484724688,1.5531046565476354,821,3,176,"[0.08000000000002185, 1.6110538754109511e-09, 6.353347912774151e-14]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 1.611053845884669e-09, 6.353348158986624e-14]",0.1845684828404619,RETURN,1.8265916067497876,,,,
,1,,,,0.9442826544002655,0.9442826544002655,0.42933875040582004,2.4546830011686955,1.5547759244198411,822,3,177,"[0.08000000000002495, 1.3180270154714963e-09, 5.096215318771212e-14]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 1.3180270208579259e-09, 5.096215401176503e-14]",0.1845684828404619,RETURN,1.8127625409668384,,,,
,1,,,,0.9454016094843828,0.9454016094843832,0.4070591684474615,2.4757568016867255,1.5564471918157097,823,3,178,"[0.08000000000002629, 1.0484660367757767e-09, 3.969035246164065e-14]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 1.048466091724265e-09, 3.969035115760494e-14]",0.1845684828404619,RETURN,1.7989494756605489,,,,
,1,,,,0.9463533890028383,0.9463533890028383,0.387979586489104,2.4938204495930023,1.558118458764593,824,3,179,"[0.08000000000002626, 8.070522143520634e-10, 2.9687276797006426e-14]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 8.070522028447158e-10, 2.96872782975556e-14]",0.1845684828404619,RETURN,1.7851524108015082,,,,
,1,,,,0.9471493506509753,0.9471493506509753,0.37210000453074754,2.5088659568414373,1.5597897252940405,825,3,180,"[0.08000000000002525, 5.961239473858693e-10, 2.1152794688919595e-14]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 5.961239279983488e-10, 2.115279454958756e-14]",0.1845684828404619,RETURN,1.7713713463621132,,,,
,1,,,,0.9477987427534208,0.9477987427534209,0.35942042257239215,2.520886890938578,1.5614609914299085,826,3,181,"[0.0800000000000235, 4.161920436875496e-10, 1.389774454647192e-14]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 4.161920530432184e-10, 1.3897744751084715e-14]",0.1845684828404619,RETURN,1.7576062823164478,,,,
,1,,,,0.9483089418587494,0.9483089418587494,0.3499408406140375,2.529878251886718,1.5631322571964634,827,3,182,"[0.08000000000002112, 2.6639476839193897e-10, 8.007974629134502e-15]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 2.663947673564593e-10, 8.007974844218349e-15]",0.1845684828404619,RETURN,1.7438572186399763,,,,
,1,,,,0.948685636964921,0.948685636964921,0.34366125865568375,2.5358363785590083,1.5648035226164774,828,3,183,"[0.08000000000001865, 1.4488898377909846e-10, 3.4342733812640122e-15]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 1.4488898969489128e-10, 3.4342734853024057e-15]",0.1845684828404619,RETURN,1.7301241553099629,,,,
,1,,,,0.9489329683027544,0.9489329683027545,0.34058167669733064,2.538758881284501,1.5664747877113185,829,3,184,"[0.08000000000001599, 4.917912095725434e-11, -1.9185842459028716e-16]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 4.917912257984547e-11, -1.9185842856258678e-16]",0.1845684828404619,RETURN,1.7164070923050685,,,,
,1,,,,0.9490536264762858,0.9490536264762857,0.3404976026792007,2.538838672155777,1.5681460525010393,830,3,185,"[0.06977539701113863, -2.3613319968562936e-11, -2.9136956272678994e-15]",RECOVERY_TAKEOVER,0,"[0.06977539509534836, -2.3613319632964647e-11, -2.913695718007622e-15]",0.1845684828404619,RETURN,1.7027060296052656,,,,
,1,,,,0.9490569143009492,0.9490569143009491,0.3428154837986165,2.536638976182198,1.5698086237954851,831,3,186,"[0.050322359866149746, -7.653519064914254e-11, -4.651373808270746e-15]",RECOVERY_TAKEOVER,0,"[0.050322361290454865, -7.653518790950997e-11, -4.651373856662689e-15]",0.1845684828404619,RETURN,1.6890311917947,,,,
,1,,,,0.9489661462063426,0.9489661462063427,0.3468180964750395,2.532840946800813,1.571454078050366,832,3,187,"[0.03391421798421204, -1.1263592866928238e-10, -5.791479796130282e-15]",RECOVERY_TAKEOVER,0,"[0.033914219588041306, -1.1263592836208147e-10, -5.791479780150504e-15]",0.1845684828404619,RETURN,1.6753766480300107,,,,
,1,,,,0.9488088469496601,0.9488088469496602,0.3519073059965909,2.528012770797537,1.5730845060770724,833,3,188,"[0.020415624272209682, -1.3484509753161666e-10, -6.501333804926629e-15]",RECOVERY_TAKEOVER,0,"[0.020415624603629112, -1.3484509342465145e-10, -6.501333624014602e-15]",0.1845684828404619,RETURN,1.6617284481872594,,,,
,1,,,,0.9486078193752121,0.9486078193752119,0.3575970288026753,2.52261609778571,1.5747021686500342,834,3,189,"[0.009610039954439516, -1.4588604731296228e-10, -6.790384086334972e-15]",RECOVERY_TAKEOVER,0,"[0.009610040113329887, -1.4588605323773152e-10, -6.7903840407816055e-15]",0.1845684828404619,RETURN,1.6480869643311453,,,,
,1,,,,0.9483816728414275,0.9483816728414292,0.36350354252707084,2.5170151651678574,1.5763093498615859,835,3,190,"[0.0012295059611120804, -1.4822091127539675e-10, -6.665433381561432e-15]",RECOVERY_TAKEOVER,0,"[0.0012295059859752655, -1.4822090776966945e-10, -6.665433552050914e-15]",0.1845684828404619,RETURN,1.6344522031564603,,,,
,1,,,,-0.948145451582668,-0.9481454515826676,0.3693342209820407,2.5114875176856826,1.577908241172054,836,3,191,"[-0.0050212694323948474, -1.4401988521043182e-10, -6.3534242691994496e-15]",RECOVERY_TAKEOVER,0,"[-0.005021269433200359, -1.440198793556391e-10, -6.353424307248582e-15]",0.1845684828404619,RETURN,1.6208239007160803,,,,
,1,,,,-0.9479106599971783,-0.9479106599971782,0.37487555419943674,2.506235450451901,1.5795109003490826,837,3,192,"[-0.009445992446294158, -1.3515032181936672e-10, -5.795710800911275e-15]",RECOVERY_TAKEOVER,0,"[-0.009445992298424244, -1.3515032148969652e-10, -5.795710709722039e-15]",0.1845684828404619,RETURN,1.607191560806515,,,,
,1,,,,-0.9476860816714204,-0.9476860816714205,0.3799811186123323,2.5013975090263707,1.5811179200520866,838,3,193,"[-0.012342447778727821, -1.2318081356465745e-10, -5.1721124988187596e-15]",RECOVERY_TAKEOVER,0,"[-0.01234244741499424, -1.231808127721834e-10, -5.172112348459214e-15]",0.1845684828404619,RETURN,1.5935558006112631,,,,
,1,,,,-0.9474779114835228,-0.9474779114835226,0.38455999153338183,2.4970595574912,1.5827277729290639,839,3,194,"[-0.013992126813579586, -1.0939612273156868e-10, -4.501077116387116e-15]",RECOVERY_TAKEOVER,0,"[-0.013992127031087875, -1.0939612410387767e-10, -4.501077177534833e-15]",0.1845684828404619,RETURN,1.5799190333313107,,,,
,1,,,,-0.9472901846968264,-0.9472901846968264,0.38725902191815964,2.494502942369796,1.5843392318799652,840,3,195,"[-0.08000000000000082, -9.481964392547275e-11, -4.0179316410363336e-15]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -9.481964519109098e-11, -4.0179317020033484e-15]",0.1845684828404619,RETURN,1.5662830850234186,,,,
,1,,,,-0.9471790707288648,-0.9471790707288648,0.38675805230293747,2.4949774554744772,1.5860104943321005,841,3,196,"[-0.08000000000000114, -8.024023521094143e-11, -3.336999991396223e-15]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -8.024023806507685e-11, -3.337000009881485e-15]",0.1845684828404619,RETURN,1.55258392741929,,,,
,1,,,,-0.9471997204520056,-0.9471997204520056,0.3830570826877152,2.4984832946763555,1.5876817566420074,842,3,197,"[-0.08000000000000138, -6.624186160602099e-11, -2.846729203655343e-15]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -6.624185922010639e-11, -2.846729293197697e-15]",0.1845684828404619,RETURN,1.538900769957409,,,,
,1,,,,-0.94735190861111,-0.9473519086111098,0.37615611307249286,2.5050219159640266,1.5893530188184477,843,3,198,"[-0.08000000000000143, -5.3233487115399873e-11, -2.2716896315568786e-15]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -5.3233487062875895e-11, -2.271689636735067e-15]",0.1845684828404619,RETURN,1.5252126029328585,,,,
,1,,,,-0.9476339796527252,-0.9476339796527252,0.3660551434572705,2.5145960071135707,1.591024280869644,844,3,199,"[-0.08000000000000136, -4.1477813443949476e-11, -1.6356165347209527e-15]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -4.147781423879948e-11, -1.635616491862436e-15]",0.1845684828404619,RETURN,1.5115084360335649,,,,
,1,,,,-0.948042886455699,-0.9480428864556991,0.3527541738420481,2.5272094394780606,1.5926955428033134,845,3,200,"[-0.08000000000000132, -3.111957689819221e-11, -1.1776439049990857e-15]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -3.11195756663718e-11, -1.1776438826112835e-15]",0.1845684828404619,RETURN,1.4977882692518087,,,,
,1,,,,-0.9485742609742495,-0.9485742609742496,0.3362532042268256,2.5428671994546983,1.594366804626697,846,3,201,"[-0.08000000000000118, -2.2209696913642198e-11, -8.479036115993417e-16]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -2.2209697622677105e-11, -8.479035912449594e-16]",0.1845684828404619,RETURN,1.4840521025803468,,,,
,1,,,,-0.949222514033791,-0.9492225140337909,0.3165522346116031,2.561575301808303,1.5960380663465907,847,3,202,"[-0.08000000000000107, -1.4727992065008804e-11, -6.104906003515262e-16]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -1.4727991395901974e-11, -6.104905793436236e-16]",0.1845684828404619,RETURN,1.470299936012373,,,,
,1,,,,-0.9499809604490517,-0.9499809604490516,0.2936512649963805,2.5833406875436213,1.5977093279693708,848,3,203,"[-0.080000000000001, -8.602422173407184e-12, -2.1750862732806748e-16]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -8.602422593706471e-12, -2.1750862437847632e-16]",0.1845684828404619,RETURN,1.4565317695415083,,,,
,1,,,,-0.950841964780302,-0.950841964780302,0.26755029538115793,2.6081711094042483,1.5993805895010211,849,3,204,"[-0.08000000000000082, -3.72538511420406e-12, 6.543839324882269e-17]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -3.725385017833149e-12, 6.543839060796803e-17]",0.1845684828404619,RETURN,1.4427476031617703,,,,
,1,,,,-0.9517971024475929,-0.9517971024475927,0.23837645560444332,2.6359538745462467,1.601051850947157,850,3,205,"[-0.07364350807459977, 3.26621021914352e-14, 2.6916024806418363e-16]",RECOVERY_TAKEOVER,0,"[-0.0736435055732727, 3.266210205402596e-14, 2.6916025675068013e-16]",0.1845684828404619,RETURN,1.428947436867545,,,,
,1,,,,-0.9528328885244903,-0.9528328885244902,0.20725275594549675,2.6656262954743704,1.602717732454841,851,3,206,"[-0.023849486036997186, 2.812285929133763e-12, 4.158399835312436e-16]",RECOVERY_TAKEOVER,0,"[-0.02384948544204235, 2.8122859943580103e-12, 4.1583997284486206e-16]",0.1845684828404619,RETURN,1.4151376271454894,,,,
,1,,,,0.9539023713279897,0.9539023713279897,0.1759311079600564,2.6955204805286708,1.6043386744334898,852,3,207,"[0.013952069712308562, 4.756660643368972e-12, 5.214493930675268e-16]",RECOVERY_TAKEOVER,0,"[0.013952069915831089, 4.756660777066601e-12, 5.214494171370675e-16]",0.1845684828404619,RETURN,1.4013628828191513,,,,
,1,,,,0.9549431773010418,0.9549431773010418,0.14571584413242822,2.724389099319043,1.6059500930628918,853,3,208,"[0.04136713817830252, 6.0052870393619085e-12, 5.974881679336506e-16]",RECOVERY_TAKEOVER,0,"[0.04136713966727257, 6.0052869794990915e-12, 5.974881471472373e-16]",0.1845684828404619,RETURN,1.387593266082588,,,,
,1,,,,0.955914908266112,0.9559149082661123,0.1175279151346863,2.7513468115786615,1.607587410114584,854,3,209,"[0.05999960331600602, 6.689025800002009e-12, 6.522360858372596e-16]",RECOVERY_TAKEOVER,0,"[0.059999603778123856, 6.689025635470136e-12, 6.522360687534598e-16]",0.1845684828404619,RETURN,1.3737990247578062,,,,
,1,,,,0.9567939868084065,0.9567939868084065,0.09196773107096984,2.7758125914153293,1.6092414708569167,855,3,210,"[0.07138764338526621, 6.927409701931105e-12, 5.806322842653426e-16]",RECOVERY_TAKEOVER,0,"[0.0713876411318779, 6.927409600815393e-12, 5.806322973759951e-16]",0.1845684828404619,RETURN,1.3599944244577438,,,,
,1,,,,0.9575690654406602,0.9575690654406603,0.06937448562098086,2.7974547625179143,1.6109054233377018,856,3,211,"[0.07695928730110815, 6.826708403379506e-12, 5.290775471335623e-16]",RECOVERY_TAKEOVER,0,"[0.0769592896103859, 6.82670846935407e-12, 5.290775311622437e-16]",0.1845684828404619,RETURN,1.3461904360966634,,,,
,1,,,,0.9582373056973795,0.9582373056973795,0.04988050456314974,2.816140140269054,1.612574120871339,857,3,212,"[0.07800393230678683, 6.479201225222702e-12, 3.8093583393616486e-16]",RECOVERY_TAKEOVER,0,"[0.07800393551588058, 6.479201290071623e-12, 3.8093583620110087e-16]",0.1845684828404619,RETURN,1.332395153675136,,,,
,1,,,,0.9588015372139584,0.9588015372139586,0.03345973839782873,2.8318882380672665,1.6142437011170132,858,3,213,"[0.07565681231871764, 5.962875597947154e-12, 2.742738004340387e-16]",RECOVERY_TAKEOVER,0,"[0.07565680891275406, 5.9628755925966725e-12, 2.7427379465325434e-16]",0.1845684828404619,RETURN,1.3186142185174792,,,,
,1,,,,0.9592681749038466,0.9592681749038465,0.01996998189957805,2.8448310845687903,1.6159112948546575,859,3,214,"[0.07089367103479771, 5.342320166490261e-12, 1.9747713631250786e-16]",RECOVERY_TAKEOVER,0,"[0.07089366763830185, 5.342320336110262e-12, 1.9747714220885937e-16]",0.1845684828404619,RETURN,1.3048512313145204,,,,
,1,,,,0.9596457353713551,0.9596457353713551,0.009188762814889395,2.8551788451655047,1.6175748234464,860,3,215,"[0.06453319964330503, 4.669367825725154e-12, 1.4218353814500564e-16]",RECOVERY_TAKEOVER,0,"[0.06453319638967514, 4.6693677570319725e-12, 1.421835328612581e-16]",0.1845684828404619,SUCCESS,1.2911081386605858,,,,
"[-0.003656360048122073, 0.07837026409448516, 0.0004265618293984899]",1,2.24755859375,0.9988986677119855,1.0,0.9988986677119855,0.0,2.7499273195076253,0.7984325981124918,2.1686691525904283,861,4,1,"[-0.003656360048122073, 0.07837026409448516, 0.0004265618293984899]",,1,"[-0.07999999821186066, 0.0, 0.0]",0.7984325981124918,OUTBOUND,3.330830847409572,0.004000000189989805,"[[0.008990234695374966, 0.0, 0.0], [0.0, 0.008990234695374966, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.0, 0.07999999821186066, 0.0]",2.58637828665087e-06
"[-0.0027670183597123007, 0.07716366839672575, 0.002704538925864932]",1,2.241915225982666,0.9987415408021124,0.9999071481645629,0.9987415408021124,-0.28565359015870007,2.749732371908555,0.7937545623273797,2.1564584181983486,862,4,2,"[-0.0027670183597123007, 0.07716366839672575, 0.002704538925864932]",,1,"[-0.07890309393405914, -0.02351108007133007, -0.00012796855298802257]",0.7937545623273797,OUTBOUND,3.3310354263524333,0.004000000189989805,"[[0.008967661298811436, 0.0, 0.0], [0.0, 0.008967661298811436, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.0010969080030918121, 0.08048892021179199, -0.00012796855298802257]",2.573406391093158e-06
"[0.010076316121290844, 0.08328211229786939, -0.0008522113439106221]",1,2.225111246109009,0.9927513838628138,0.9996168191442996,0.9927513838628138,-0.9989340402635639,2.7497061937984464,0.7858676030417819,2.1306143942831524,863,4,3,"[0.010076316121290844, 0.08328211229786939, -0.0008522113439106221]",,1,"[0.0020732679404318333, -0.049794990569353104, -0.0009563926723785698]",0.7858676030417819,OUTBOUND,3.344856990427793,0.004000000189989805,"[[0.008900444954633713, 0.0, 0.0], [0.0, 0.008900444954633713, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.0020732679404318333, 0.08140500634908676, -0.0009563926723785698]",2.534973646106664e-06
"[0.004815506295304222, 0.08618218767095914, -0.003688926095520717]",1,2.197521924972534,0.9975655322886026,0.9999092940062579,0.9975655322886026,-0.9999089131576417,2.7500296886239823,0.7745912578573277,1.995946916103029,864,4,4,"[0.004815506295304222, 0.08618218767095914, -0.003688926095520717]",,1,"[-0.0006926917703822255, -0.07940097898244858, -0.0008259733440354466]",0.7745912578573277,OUTBOUND,3.4674844127569457,0.004000000189989805,"[[0.008790087886154652, 0.0, 0.0], [0.0, 0.008790087886154652, 0.0], [0.0, 0.0, 0.004000000189989805]]","[-0.0006926917703822255, 0.08059901744127274, -0.0008259733440354466]",2.472500682415557e-06
"[-0.0016796728225086136, 0.0803772103032168, 0.0026332722935022354]",1,2.159763813018799,0.9992347673617685,0.9995734670699467,0.9992347673617685,-0.9996059455777245,2.750508555582196,0.7599838100169923,1.9563400857133963,865,4,5,"[-0.0016796728225086136, 0.0803772103032168, 0.0026332722935022354]",,1,"[-0.002283461159095168, -0.08120828121900558, 0.0001895489258458838]",0.7599838100169923,OUTBOUND,3.495034829405447,0.004000000189989805,"[[0.00863905530422926, 0.0, 0.0], [0.0, 0.00863905530422926, 0.0], [0.0, 0.0, 0.004000000189989805]]","[-0.002283461159095168, 0.07879172265529633, 0.0001895489258458838]",2.3882648747530766e-06
"[-0.006186389136581923, 0.07951889659504115, -0.0007024140842195796]",1,2.112679958343506,0.9969732159486052,0.9996213946616049,0.9969732159486052,-0.9996310508352539,2.7509730069490623,0.7421784840829128,1.9030093353842896,866,4,6,"[-0.006186389136581923, 0.07951889659504115, -0.0007024140842195796]",,1,"[-0.002118297154083848, -0.08152136951684952, -0.000544031267054379]",0.7421784840829128,OUTBOUND,3.5362921341405635,0.004000000189989805,"[[0.008450720459222794, 0.0, 0.0], [0.0, 0.008450720459222794, 0.0], [0.0, 0.0, 0.004000000189989805]]","[-0.002118297154083848, 0.0784786269068718, -0.000544031267054379]",2.2852698293718277e-06
"[-0.007008269516397684, 0.08354484226907621, 5.914244237846349e-06]",1,2.0573225021362305,0.9965409476957692,0.9999696656633872,0.9965409476957692,-0.9999627323525511,2.751380392095059,0.7211117751103089,1.8495829970096067,867,4,7,"[-0.007008269516397684, 0.08354484226907621, 5.914244237846349e-06]",,1,"[-0.000533931190147996, -0.08159206062555313, -0.0003822364960797131]",0.7211117751103089,OUTBOUND,3.577629433005623,0.004000000189989805,"[[0.008229290135204792, 0.0, 0.0], [0.0, 0.008229290135204792, 0.0], [0.0, 0.0, 0.004000000189989805]]","[-0.000533931190147996, 0.07840794324874878, -0.0003822364960797131]",2.1670789465133566e-06
"[-0.005140908498482196, 0.07388333580738378, 0.0010450613335045457]",1,1.9949277639389038,0.9975074932631137,0.9997807488652901,0.9975074932631137,-0.9998189382627405,2.751822344497885,0.696896525090306,1.7824734710986299,868,4,8,"[-0.005140908498482196, 0.07388333580738378, 0.0010450613335045457]",,1,"[0.0015444543678313494, -0.08285128325223923, -0.00040484362398274243]",0.696896525090306,OUTBOUND,3.6326347265514665,0.004000000189989805,"[[0.007979711517691612, 0.0, 0.0], [0.0, 0.007979711517691612, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.0015444543678313494, 0.07714871317148209, -0.00040484362398274243]",2.037625563389156e-06
"[0.009207031730550923, 0.0816862082340508, -0.0010966465309360483]",1,1.9268898963928223,0.9936427348202451,0.9990643744171311,0.9936427348202451,-0.9991051308701459,2.7527042243532547,0.6695700259271102,1.7288869126030662,869,4,9,"[0.009207031730550923, 0.0816862082340508, -0.0010966465309360483]",,1,"[0.003342962358146906, -0.08135385066270828, -0.0007394314743578434]",0.6695700259271102,OUTBOUND,3.674100724417654,0.004000000189989805,"[[0.00770755996927619, 0.0, 0.0], [0.0, 0.00770755996927619, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.003342962358146906, 0.07864614576101303, -0.0007394314743578434]",1.9010075220649014e-06
"[-0.00014286903993441895, 0.07550347095405192, -0.002705016972357279]",1,1.8547284603118896,0.9993738688522628,0.9999028999740303,0.9993738688522628,-0.9998917970158289,2.7542198740738217,0.6390996650004446,1.6888248672688397,870,4,10,"[-0.00014286903993441895, 0.07550347095405192, -0.002705016972357279]",,1,"[0.00104272470343858, -0.08195261657238007, -0.00047330939560197294]",0.6390996650004446,OUTBOUND,3.702024922921097,0.004000000189989805,"[[0.00741891423240304, 0.0, 0.0], [0.0, 0.00741891423240304, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.00104272470343858, 0.07804738730192184, -0.00047330939560197294]",1.761289354362816e-06
"[0.002448510380944444, 0.0820610556215806, 0.0036901341041076148]",1,1.7800555229187012,0.9985476865424622,0.9998901187904863,0.9985476865424622,-0.9998760556119671,2.7563381938151568,0.6054780050170419,1.635096219775526,871,4,11,"[0.002448510380944444, 0.0820610556215806, 0.0036901341041076148]",,1,"[0.001179176033474505, -0.08076400309801102, 0.00031918968306854367]",0.6054780050170419,OUTBOUND,3.743602497574661,0.004000000189989805,"[[0.007120222318917513, 0.0, 0.0], [0.0, 0.007120222318917513, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.001179176033474505, 0.0792359933257103, 0.00031918968306854367]",1.6223222019107197e-06
"[-0.005239516816158241, 0.08373658092737832, 0.0025222353424796257]",1,1.7045390605926514,0.9975274806872002,0.9999464686062495,0.9975274806872002,-0.9999302783950805,2.759085242094698,0.5685405387244024,1.5812997971094012,872,4,12,"[-0.005239516816158241, 0.08373658092737832, 0.0025222353424796257]",,1,"[0.0005439282394945621, -0.08136281371116638, -0.0006986559019424021]",0.5685405387244024,OUTBOUND,3.7852313216723843,0.004000000189989805,"[[0.006818156689405441, 0.0, 0.0], [0.0, 0.006818156689405441, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.0005439282394945621, 0.07863719016313553, -0.0006986559019424021]",1.4875923852741835e-06
"[-0.0012506158710690455, 0.08038528538524889, 0.0011792679611530052]",1,1.629866123199463,0.9997427612188143,0.9994795021358218,0.9997427612188143,-0.9994607108670329,2.762515245824666,0.5283209862087997,1.540969713188093,873,4,13,"[-0.0012506158710690455, 0.08038528538524889, 0.0011792679611530052]",,1,"[0.002117148134857416, -0.08254671841859818, -0.001513737253844738]",0.5283209862087997,OUTBOUND,3.813377746435931,0.004000000189989805,"[[0.006519464775919914, 0.0, 0.0], [0.0, 0.006519464775919914, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.002117148134857416, 0.07745328545570374, -0.001513737253844738]",1.3601095361082116e-06
