candidate_action,certificate_valid,condition_number,cos_candidate_goal,cos_center_goal,cos_exec_goal,cos_kappa_goal,distance_to_station,distance_to_task,energy_margin,environment_step,episode_id,episode_step,executed_action,fallback_reason,generator_available,kappa_action,minimum_distance_to_task_so_far,mission_phase,position,recovery_energy_required,sigma_min,velocity,zonotope_G,zonotope_center,zonotope_volume
"[0.017822301626988637, 0.07451625920026352, -0.00205754053101123]",1,1.6114448308944702,0.8883679652324007,0.8862585020974911,0.8883679652324007,-0.9997030971466254,2.387262886195127,2.6495331834718785,26.998506798094663,1906,9,25,"[0.017822301626988637, 0.07451625920026352, -0.00205754053101123]",,1,"[0.019343195483088493, -0.08078588545322418, -0.001920567941851914]",2.6495331834718785,OUTBOUND,"[2.7859903278883467, 0.5779305377126125, 1.001036493979656]",2.7107302298968854,0.004000000189989805,"[-0.0005831044361153189, 0.06291856787411847, 0.0002909278440444415]","[[0.006445779465138912, 0.0, 0.0], [0.0, 0.006445779465138912, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.019343195483088493, 0.07921411097049713, -0.001920567941851914]",1.329538349637005e-06
"[0.01488800102136525, 0.07455776156722532, -0.004428084411947048]",1,1.6005736589431763,0.9034573070825013,0.9113596920296587,0.9034573070825013,-0.9981875683186794,2.387944781005125,2.635915683022628,26.944960436749355,1907,9,26,"[0.01488800102136525, 0.07455776156722532, -0.004428084411947048]",,1,"[0.014826018363237381, -0.07920818775892258, -0.0014437929494306445]",2.635915683022628,OUTBOUND,"[2.7861714670215507, 0.5920054065187806, 1.001006117860226]",2.752217851384652,0.004000000189989805,"[0.0023944957681577314, 0.07783012018756354, -0.0005946890383449682]","[[0.006402295082807541, 0.0, 0.0], [0.0, 0.006402295082807541, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.014826018363237381, 0.08079180866479874, -0.0014437929494306445]",1.3116602985974168e-06
"[0.007629392423698025, 0.07717821902854936, 0.003506740080627416]",1,1.5893869400024414,0.9410103172058205,0.932345149273572,0.9410103172058205,-0.9940336594938189,2.3892959925274755,2.6194685582498742,26.905023363006283,1908,9,27,"[0.007629392423698025, 0.07717821902854936, 0.003506740080627416]",,1,"[0.010476239025592804, -0.077423594892025, -0.00017355321324430406]",2.6194685582498742,OUTBOUND,"[2.7868029540236563, 0.6091149949368644, 1.0009573148541697]",2.7800853324072565,0.004000000189989805,"[0.003920374252897337, 0.09326576399327341, 0.00010665897778051512]","[[0.006357547827064991, 0.0, 0.0], [0.0, 0.006357547827064991, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.010476239025592804, 0.08257640153169632, -0.00017355321324430406]",1.2933893458466628e-06
"[0.012768027860950455, 0.0874983916055567, -0.003569365531031756]",1,1.577898621559143,0.9239944768345868,0.943574274735706,0.9239944768345868,-0.9894325954548853,2.3913525549666277,2.5999370505123554,26.837581742111087,1909,9,28,"[0.012768027860950455, 0.0874983916055567, -0.003569365531031756]",,1,"[0.007708522025495768, -0.07620745152235031, -0.0011066374136134982]",2.5999370505123554,OUTBOUND,"[2.7878423894314546, 0.6295181155676302, 1.0009072593391053]",2.8354401070151094,0.004000000189989805,"[0.0064739798250874276, 0.11076544231438475, -0.0006072141284258362]","[[0.006311594974249601, 0.0, 0.0], [0.0, 0.006311594974249601, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.007708522025495768, 0.0837925523519516, -0.0011066374136134982]",1.2747594837492215e-06
"[0.001141469526375115, 0.07751978803959202, -0.0037592431712448306]",1,1.5661238431930542,0.9646060540536946,0.9595032732707413,0.9646060540536946,-0.9784038378213302,2.3940682822127197,2.5772909050490553,26.78375762113192,1910,9,29,"[0.001141469526375115, 0.07751978803959202, -0.0037592431712448306]",,1,"[0.003094038926064968, -0.07797448337078094, -5.7159559219144285e-05]",2.5772909050490553,OUTBOUND,"[2.7891600147869995, 0.653221599791299, 1.0007106316499952]",2.877159103465614,0.004000000189989805,"[0.006702273730362451, 0.12626939992230315, -0.0013590627626748023]","[[0.00626449566334486, 0.0, 0.0], [0.0, 0.00626449566334486, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.003094038926064968, 0.08202551305294037, -5.7159559219144285e-05]",1.2558050457300851e-06
"[-0.001952536846220685, 0.07738917634571665, 0.0017096902353822756]",1,1.5540776252746582,0.9744638983301844,0.9641533228506047,0.9744638983301844,-0.9731637439275159,2.3972305675141556,2.551661445516147,26.72985421965902,1911,9,30,"[-0.001952536846220685, 0.07738917634571665, 0.0017096902353822756]",,1,"[0.001456802012398839, -0.07704787701368332, 0.001192056224681437]",2.551661445516147,OUTBOUND,"[2.7904614187961476, 0.6800232633026739, 1.000473012902168]",2.918938633549845,0.004000000189989805,"[0.006311766361118314, 0.1417472351914465, -0.0010171247155983472]","[[0.0062163108959794044, 0.0, 0.0], [0.0, 0.0062163108959794044, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.001456802012398839, 0.08295212686061859, 0.001192056224681437]",1.2365607062747586e-06
"[-0.004717996570286711, 0.07901853027246782, -0.0023990504010606767]",1,1.5417754650115967,0.9807819121343854,0.9657924365941484,0.9807819121343854,-0.9701918696789855,2.4008272720683466,2.5229976850587423,26.689581806345995,1912,9,31,"[-0.004717996570286711, 0.07901853027246782, -0.0023990504010606767]",,1,"[0.0007021083147265017, -0.07598286867141724, 0.0009509617229923606]",2.5229976850587423,OUTBOUND,"[2.7916294121369654, 0.7099530809464126, 1.000221606951027]",2.9470707203064,0.004000000189989805,"[0.0053681670470609715, 0.15755094124594005, -0.0014969347958104825]","[[0.006167102139443159, 0.0, 0.0], [0.0, 0.006167102139443159, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.0007021083147265017, 0.08401712775230408, 0.0009509617229923606]",1.2170607988082338e-06
"[-0.0051508203320174036, 0.08914203740734081, 0.001922989807539616]",1,1.5292333364486694,0.9799527937346894,0.9642673625241261,0.9799527937346894,-0.9696496119255562,2.404933173913221,2.491063846290852,26.635531347355087,1913,9,32,"[-0.0051508203320174036, 0.08914203740734081, 0.001922989807539616]",,1,"[0.0008551540086045861, -0.07530224323272705, 0.0018741018138825893]",2.491063846290852,OUTBOUND,"[2.7926000291397375, 0.7432461099437475, 0.9999606797880157]",2.988965831227978,0.004000000189989805,"[0.004338002980657491, 0.1753793487274082, -0.0011123368343025593]","[[0.0061169336549937725, 0.0, 0.0], [0.0, 0.0061169336549937725, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.0008551540086045861, 0.08469776064157486, 0.0018741018138825893]",1.1973401115028537e-06
"[-0.004220957783898431, 0.08801863235991358, 0.0049983508106705415]",1,1.5164673328399658,0.97583478296343,0.9616954950297623,0.97583478296343,-0.9702171940428445,2.409715614541132,2.4556977905576267,26.58141418209938,1914,9,33,"[-0.004220957783898431, 0.08801863235991358, 0.0049983508106705415]",,1,"[0.001326766679994762, -0.07761940360069275, 0.001596591784618795]",2.4556977905576267,OUTBOUND,"[2.793383210580191, 0.7800823523364274, 0.9998381794373686]",3.030910603908926,0.004000000189989805,"[0.0034938114238778043, 0.19298307519939092, -0.00011266667216845109]","[[0.006065869703888893, 0.0, 0.0], [0.0, 0.006065869703888893, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.001326766679994762, 0.08238059282302856, 0.001596591784618795]",1.1774328640967724e-06
"[0.0031336205200468616, 0.07435121315195377, 0.000671288525526582]",1,1.5034939050674438,0.9531424195502751,0.9591903510617812,0.9531424195502751,-0.9704882570149967,2.415457487499945,2.4172399259831927,26.540871336274378,1915,9,34,"[0.0031336205200468616, 0.07435121315195377, 0.000671288525526582]",,1,"[0.0017254534177482128, -0.07996522635221481, 0.0003195539175067097]",2.4172399259831927,OUTBOUND,"[2.7941446452753675, 0.8201659916393447, 0.9998290718734455]",3.0592648299657457,0.004000000189989805,"[0.0041205355278871765, 0.20785331782978167, 2.1591032936865316e-05]","[[0.006013975944370031, 0.0, 0.0], [0.0, 0.006013975944370031, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.0017254534177482128, 0.0800347700715065, 0.0003195539175067097]",1.1573730489544687e-06
"[0.0023473910700941205, 0.04202661296977184, 0.003938084184875238]",1,1.4903297424316406,0.9433664907225198,0.9632980153261778,0.9433664907225198,-0.9641322258341724,2.422305189030247,2.3766254194827914,26.363065743402036,1916,9,35,"[0.0023473910700941205, 0.04202661296977184, 0.003938084184875238]",,1,"[8.660498860990629e-05, -0.07853157073259354, 0.000140700678457506]",2.3766254194827914,OUTBOUND,"[2.795015700202347, 0.8625771874646964, 0.9999121517637304]",3.2248682949116896,0.004000000189989805,"[0.004590013741906001, 0.21625864042373605, 0.000809207869911913]","[[0.0059613194316625595, 0.0, 0.0], [0.0, 0.0059613194316625595, 0.0], [0.0, 0.0, 0.004000000189989805]]","[8.660498860990629e-05, 0.043077532202005386, 0.000140700678457506]",1.1371945447535836e-06
"[-0.003977740030440408, -0.0009753671057736871, 0.0005609406453993934]",1,1.4769920110702515,0.034065470477273256,0.7469052598764242,0.034065470477273256,-0.9572498123981732,2.429979090909802,2.3352770714059967,26.295117828894686,1917,9,36,"[-0.003977740030440408, -0.0009753671057736871, 0.0005609406453993934]",,1,"[-0.001441719476133585, -0.07869185507297516, -0.001045042765326798]",2.3352770714059967,OUTBOUND,"[2.795854148150119, 0.9058094082073281, 1.0000852121506207]",3.2806024267196983,0.004000000189989805,"[0.003794465735817919, 0.2160635670025813, 0.0009213959989917916]","[[0.0059079681523144245, 0.0, 0.0], [0.0, 0.0059079681523144245, 0.0], [0.0, 0.0, 0.004000000189989805]]","[-0.001441719476133585, 0.0013081473298370838, -0.001045042765326798]",1.116930889111245e-06
"[-0.004793017805822509, -0.004066519394894393, 0.0004723736221707844]",1,1.463497519493103,-0.409675755863917,0.7619246908589283,-0.409675755863917,-0.9566301938258427,2.438204772035001,2.2940458111411934,26.268982125341974,1918,9,37,"[-0.004793017805822509, -0.004066519394894393, 0.0004723736221707844]",,1,"[-0.0011664001503959298, -0.07845097035169601, -0.0013751665828749537]",2.2940458111411934,OUTBOUND,"[2.796517180941166, 0.9489407912199465, 1.0002789388228626]",3.2945164553219635,0.004000000189989805,"[0.0028358621746534174, 0.21525026312360243, 0.0010158707234259486]","[[0.005853990558534861, 0.0, 0.0], [0.0, 0.005853990558534861, 0.0], [0.0, 0.0, 0.004000000189989805]]","[-0.0011664001503959298, 0.001549029373563826, -0.0013751665828749537]",1.0966145964630414e-06
"[0.004913788147395155, -0.00251048717294182, -0.003066983752262869]",1,1.4498640298843384,-0.6008497652176793,0.8493858112285965,-0.6008497652176793,-0.9574339795304604,2.4471392118095867,2.2530125963369545,26.242846732923688,1919,9,38,"[0.004913788147395155, -0.00251048717294182, -0.003066983752262869]",,1,"[-0.00048738799523562193, -0.07724373042583466, -0.001701157889328897]",2.2530125963369545,OUTBOUND,"[2.7971826291390447, 0.9919406341012081, 1.0004207732925026]",3.308431028578777,0.004000000189989805,"[0.0038186198041324487, 0.21474816568901406, 0.0004024739729733748]","[[0.005799456499516964, 0.0, 0.0], [0.0, 0.005799456499516964, 0.0], [0.0, 0.0, 0.004000000189989805]]","[-0.00048738799523562193, 0.002756271744146943, -0.001701157889328897]",1.0762782949313987e-06
"[-0.007509130336674287, 0.002709080343294509, 0.0028102466840540198]",1,1.436108946800232,0.5614265216572035,0.9288893671946191,0.5614265216572035,-0.9477391827269864,2.4567442580290577,2.2120353011987883,26.216712181236552,1920,9,39,"[-0.007509130336674287, 0.002709080343294509, 0.0028102466840540198]",,1,"[-0.0025286967866122723, -0.07634063810110092, -0.0009842368308454752]",2.2120353011987883,OUTBOUND,"[2.797796170493138, 1.034944448845877, 1.0005574730207782]",3.3223464384156443,0.004000000189989805,"[0.002316793736797591, 0.21528998175767297, 0.0009645233097841788]","[[0.005744436290115118, 0.0, 0.0], [0.0, 0.005744436290115118, 0.0], [0.0, 0.0, 0.004000000189989805]]","[-0.0025286967866122723, 0.0036593652330338955, -0.0009842368308454752]",1.0559535894572036e-06
"[-0.0030304801664135985, 0.008024879848054254, -0.0054821628165577655]",1,1.4222501516342163,0.8410353608981074,0.8633529492938659,0.8410353608981074,-0.9518129235650639,2.466907143998359,2.170868729695527,26.19057684712452,1921,9,40,"[-0.0030304801664135985, 0.008024879848054254, -0.0054821628165577655]",,1,"[-0.0010396817233413458, -0.07690299302339554, -0.0019078056793659925]",2.170868729695527,OUTBOUND,"[2.7981989196371693, 1.0781629427943726, 1.0006407344264039]",3.3362627316445677,0.004000000189989805,"[0.001710697703514871, 0.21689495772728382, -0.00013190925352737427]","[[0.005689000710844994, 0.0, 0.0], [0.0, 0.005689000710844994, 0.0], [0.0, 0.0, 0.004000000189989805]]","[-0.0010396817233413458, 0.0030970079824328423, -0.0019078056793659925]",1.0356714028603164e-06
"[-0.005450235345948917, -0.0014342804016858834, -0.003958156105135703]",1,1.408305287361145,0.03770953380509751,0.8678048957224181,0.03770953380509751,-0.9520973364944583,2.477651170905755,2.1296062818661587,26.16444099704836,1922,9,41,"[-0.005450235345948917, -0.0014342804016858834, -0.003958156105135703]",,1,"[-0.0005938964313827455, -0.07916845381259918, -0.000456061476143077]",2.1296062818661587,OUTBOUND,"[2.798432054470953, 1.1215132487317956, 1.0005351894535957]",3.3501799067853097,0.004000000189989805,"[0.0006206506343250876, 0.21660810164694663, -0.000923540474554515]","[[0.005633221473544836, 0.0, 0.0], [0.0, 0.005633221473544836, 0.0], [0.0, 0.0, 0.004000000189989805]]","[-0.0005938964313827455, 0.0008315477753058076, -0.000456061476143077]",1.015461975839571e-06
"[0.004838044865868965, 7.180927803735154e-05, 0.002927621590057573]",1,1.3942923545837402,-0.24851683660409984,0.5473706703370969,-0.24851683660409984,-0.9551352508373276,2.4890848585404384,2.088450551479385,26.13830419159918,1923,9,42,"[0.004838044865868965, 7.180927803735154e-05, 0.002927621590057573]",,1,"[0.0006990346591919661, -0.07891716063022614, 0.0007577672367915511]",2.088450551479385,OUTBOUND,"[2.798652945495135, 1.1648363052467456, 1.0004090337904858]",3.3640979272405835,0.004000000189989805,"[0.0015882596074988805, 0.2166224635025541, -0.00033801615654300036]","[[0.0055771698243916035, 0.0, 0.0], [0.0, 0.0055771698243916035, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.0006990346591919661, 0.0010828403756022453, 0.0007577672367915511]",9.953544122254243e-07
"[-0.004753908627778613, 0.001005426965354483, 0.0014802985446867555]",1,1.3802297115325928,0.47876919009953883,0.9058078757930855,0.47876919009953883,-0.9470420454217964,2.5012245182727577,2.0473643957722145,26.112167202395987,1924,9,43,"[-0.004753908627778613, 0.001005426965354483, 0.0014802985446867555]",,1,"[-0.0008765089442022145, -0.07906032353639603, 6.418882549041882e-05]",2.0473643957722145,OUTBOUND,"[2.7988755192440795, 1.2081809064865634, 1.000371036530071]",3.378016732168216,0.004000000189989805,"[0.0006374778819431578, 0.216823548895625, -4.195644760564927e-05]","[[0.005520918872207403, 0.0, 0.0], [0.0, 0.005520918872207403, 0.0], [0.0, 0.0, 0.004000000189989805]]","[-0.0008765089442022145, 0.0009396772366017103, 6.418882549041882e-05]",9.753774747878197e-07
"[-0.000310978426744134, 3.187544059580138e-06, 0.0022314660969853873]",1,1.3661350011825562,0.04490740223024527,0.6419646711355721,0.04490740223024527,-0.9493612130717328,2.5139623502855377,2.006321462573632,26.08602911481262,1925,9,44,"[-0.000310978426744134, 3.187544059580138e-06, 0.0022314660969853873]",,1,"[0.00023201172007247806, -0.07948644459247589, -0.0003122975176665932]",2.006321462573632,OUTBOUND,"[2.7989967952519335, 1.2515456800165696, 1.0004072745624895]",3.3919362452105033,0.004000000189989805,"[0.0005752821965943311, 0.2168241864044369, 0.0004043367717914282]","[[0.005464540328830481, 0.0, 0.0], [0.0, 0.005464540328830481, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.00023201172007247806, 0.0005135564715601504, -0.0003122975176665932]",9.555584483678103e-07
"[-0.0026821459004760665, -0.004417298137483728, -0.0017332171792331832]",1,1.3520268201828003,-0.6075967346605055,0.2521815817281906,-0.6075967346605055,-0.9469635861923851,2.527295546383409,1.9654418180116933,26.059891470394,1926,9,45,"[-0.0026821459004760665, -0.004417298137483728, -0.0017332171792331832]",,1,"[0.0001978096697712317, -0.07965210825204849, -0.0009733460610732436]",1.9654418180116933,OUTBOUND,"[2.799058208773243, 1.2948221713347075, 1.000453477573263]",3.4058563815697425,0.004000000189989805,"[3.885301649911776e-05, 0.21594072677694015, 5.769333594479156e-05]","[[0.005408107303082943, 0.0, 0.0], [0.0, 0.005408107303082943, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.0001978096697712317, 0.0003478904254734516, -0.0009733460610732436]",9.359240493722609e-07
"[-0.0024393615964351275, 0.001694683009790965, -0.0013315066837574266]",1,1.3379231691360474,0.7389993921033957,0.6179813410683582,0.7389993921033957,-0.9475480631059784,2.5411811778953215,1.9246836860966943,26.033752964866895,1927,9,46,"[-0.0024393615964351275, 0.001694683009790965, -0.0013315066837574266]",,1,"[0.0008873969782143831, -0.07849175482988358, -0.0005342482472769916]",1.9246836860966943,OUTBOUND,"[2.7990171921446145, 1.3380442103502912, 1.000438386106777]",3.4197770535810017,0.004000000189989805,"[-0.00044901930278790775, 0.21627966337889834, -0.0002086080008066938]","[[0.005351692903786898, 0.0, 0.0], [0.0, 0.005351692903786898, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.0008873969782143831, 0.0015082425670698285, -0.0005342482472769916]",9.164998004962399e-07
"[0.0035875491516162137, 0.0006655574959388005, -0.002669410578799632]",1,1.323842167854309,-0.12885784813297088,0.21436939468310834,-0.12885784813297088,-0.9481104409746981,2.555760237689456,1.8839989644336075,26.00761579558403,1928,9,47,"[0.0035875491516162137, 0.0006655574959388005, -0.002669410578799632]",,1,"[0.001611434854567051, -0.07898830622434616, -0.0001463349035475403]",1.8839989644336075,OUTBOUND,"[2.798999139267089, 1.3813134541759897, 1.0003432762950395]",3.433698174995394,0.004000000189989805,"[0.000268490527535335, 0.2164127748780861, -0.0007424901165666202]","[[0.00529536884278059, 0.0, 0.0], [0.0, 0.00529536884278059, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.001611434854567051, 0.0010116923367604613, -0.0001463349035475403]",8.973098601927632e-07
"[0.0039667250755143916, -1.3861707571361523e-05, -0.0029219698251064822]",1,1.3098020553588867,-0.27988685599613644,0.41100333506457426,-0.27988685599613644,-0.941446600813663,2.57113058092926,1.8434729408016122,25.98147745750758,1929,9,48,"[0.0039667250755143916, -1.3861707571361523e-05, -0.0029219698251064822]",,1,"[0.0006249739672057331, -0.07924390584230423, 0.0006962098414078355]",1.8434729408016122,OUTBOUND,"[2.7991321718741067, 1.4245957319174556, 1.000136338875224]",3.44761955534193,0.004000000189989805,"[0.0010618355426382133, 0.21641000253657183, -0.0013268840815879167]","[[0.005239208694547415, 0.0, 0.0], [0.0, 0.005239208694547415, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.0006249739672057331, 0.0007560924277640879, 0.0006962098414078355]",8.783778753240767e-07
"[-0.0012609013414534242, 0.0031764267343620564, 0.0002987867331357176]",1,1.295820951461792,0.996031456851441,0.43680025699171854,0.996031456851441,-0.9329600274454862,2.5872076653650975,1.8030355507569658,25.955338562479383,1930,9,49,"[-0.0012609013414534242, 0.0031764267343620564, 0.0002987867331357176]",,1,"[-0.0006187416147440672, -0.07932230085134506, 0.0017212987877428532]",1.8030355507569658,OUTBOUND,"[2.799319320955805, 1.4679412609594573, 0.9998769377935692]",3.4615410023415967,0.004000000189989805,"[0.0008096552743475285, 0.21704528788344424, -0.0012671267349607732]","[[0.005183284170925617, 0.0, 0.0], [0.0, 0.005183284170925617, 0.0], [0.0, 0.0, 0.004000000189989805]]","[-0.0006187416147440672, 0.0006776959635317326, 0.0017212987877428532]",8.597259579801175e-07
"[0.003354085288184224, -0.0031357322686158397, 0.0022087226969015102]",1,1.281916856765747,-0.8111693623484106,-0.08576595589970655,-0.8111693623484106,-0.930598723856177,2.6039460313256253,1.7627511070561943,25.92919823370214,1931,9,50,"[0.003354085288184224, -0.0031357322686158397, 0.0022087226969015102]",,1,"[-0.0004528383433353156, -0.08035723119974136, 0.0018970395904034376]",1.7627511070561943,OUTBOUND,"[2.799548333716438, 1.5112876038907739, 0.9996676869005151]",3.475462520627847,0.004000000189989805,"[0.0014804723319843732, 0.21641814142972107, -0.000825382195580471]","[[0.00512766744941473, 0.0, 0.0], [0.0, 0.00512766744941473, 0.0], [0.0, 0.0, 0.004000000189989805]]","[-0.0004528383433353156, -0.0003572325804270804, 0.0018970395904034376]",8.413751970692829e-07
,1,,,,-0.9217765425499613,-0.9217765423606488,2.6206606190364576,1.724161486378934,25.903057495550623,1932,9,51,"[-0.0016209949812164863, -0.0796255704878152, 0.0014878481732975527]",NO_GENERATOR_SET,0,"[-0.0016209949972108006, -0.07962556928396225, 0.0014878481160849333]",1.724161486378934,RETURN,"[2.7998120082832108, 1.5529787207669616, 0.999532367424865]",3.489384110748312,,"[0.001156273335741076, 0.20049302733215804, -0.0005278125609209604]",,,
,1,,,,-0.9192472943815438,-0.9192472941496503,2.6365509958185784,1.688638842821025,25.905019537575882,1933,9,52,"[-0.0014307909532484354, -0.07982152762741483, 0.001206570160424391]",RECOVERY_TAKEOVER,0,"[-0.0014307909877970815, -0.07982152700424194, 0.0012065701885148883]",1.688638842821025,RETURN,"[2.800014647131294, 1.591480895680845, 0.9994509363158892]",3.4751969996543037,,"[0.0008701151450913889, 0.18452872180667507, -0.0002864985288360822]",,,
,1,,,,-0.9168326950962622,-0.9168326951144223,2.65149711630144,1.6561675416705317,25.90697074065137,1934,9,53,"[-0.0012328083344220098, -0.07997367480562212, 0.0009501616244812993]",RECOVERY_TAKEOVER,0,"[-0.0012328083394095302, -0.07997367531061172, 0.0009501616004854441]",1.6561675416705317,RETURN,"[2.8001640139936237, 1.6267871665460676, 0.9994126398426116]",3.46103724448634,,"[0.0006235534782069868, 0.16853398684555065, -9.64662039398223e-05]",,,
,1,,,,-0.9145212980283774,-0.9145212978913412,2.66539263938158,1.6267302240076353,25.908911769715736,1935,9,54,"[-0.0010369888631136498, -0.0800873167252706, 0.0007224128429041126]",RECOVERY_TAKEOVER,0,"[-0.001036988920532167, -0.0800873190164566, 0.0007224128348752856]",1.6267302240076353,RETURN,"[2.800267984912003, 1.6588922175806722, 0.9994077948586817]",3.4469041318752116,,"[0.00041615570558425685, 0.15251652350049655, 4.801636464100021e-05]",,,
,1,,,,-0.9123141698716049,-0.9123141697545538,2.678143917490299,1.6003083015911044,25.910843201614213,1936,9,55,"[-0.0008506028998210425, -0.08016791907679943, 0.0005249822308209024]",RECOVERY_TAKEOVER,0,"[-0.0008506029262207448, -0.08016791939735413, 0.0005249822279438376]",1.6003083015911044,RETURN,"[2.8003342039951233, 1.6877921638992355, 0.9994278977762263]",3.4327970303946826,,"[0.00024603512562004835, 0.13648293968513667, 0.0001530128108051807]",,,
,1,,,,-0.91022271129338,-0.9102227112139376,2.6896691014847356,1.576882515533204,25.91276548065752,1937,9,56,"[-0.0006786531709915842, -0.08022084805385897, 0.00035788428864643205]",RECOVERY_TAKEOVER,0,"[-0.0006786531885154545, -0.08022084832191467, 0.00035788430250249803]",1.576882515533204,RETURN,"[2.8003698379568274, 1.7134843348751856, 0.9994656580241603]",3.4187153427614216,,"[0.00011030449142173152, 0.12043877007436488, 0.00022458966853446713]",,,
,1,,,,-0.9082664795851612,-0.9082664795624068,2.699897359580018,1.556433538221601,25.9146790012691,1938,9,57,"[-0.0005242642448179697, -0.08025118157472874, 0.00021991643989142663]",RECOVERY_TAKEOVER,0,"[-0.00052426423644647, -0.08025117963552475, 0.00021991644462104887]",1.556433538221601,RETURN,"[2.800381413570215, 1.735967065258564, 0.999514974286665]",3.4046585041891073,,"[5.451642458137579e-06, 0.10438853375941913, 0.0002685729565127525]",,,
,1,,,,-0.9064710443838345,-0.9064710443340835,2.7087682068082737,1.538942596630479,25.916584310321618,1939,9,58,"[-0.00038904586965676465, -0.08026358111718306, 0.00010902357421712099]",RECOVERY_TAKEOVER,0,"[-0.0003890458610840142, -0.08026357740163803, 0.00010902357462327927]",1.538942596630479,RETURN,"[2.8003747229813136, 1.755239500388104, 0.9995708693494519]",3.3906259808969943,,"[-7.235753147321536e-05, 0.08833581753598252, 0.0002903776713561767]",,,
,1,,,,-0.9048658931911984,-0.9048658932615937,2.716230940344236,1.5243920941414237,25.91848191752536,1940,9,59,"[-0.00027342243725130054, -0.08026221353391205, 2.2601910649412346e-05]",RECOVERY_TAKEOVER,0,"[-0.00027342242537997663, -0.0802622139453888, 2.2601911041419953e-05]",1.5243920941414237,RETURN,"[2.800354783026274, 1.7713014196246224, 0.9996293969219362]",3.376617268729197,,"[-0.00012704201892347548, 0.07228337482920011, 0.00029489805348605915]",,,
,1,,,,-0.9034824061992345,-0.9034824062005542,2.72224417549083,1.5127662075666382,25.920372153751828,1941,9,60,"[-0.00017692419978136454, -0.080250712980935, -4.225419681668023e-05]",RECOVERY_TAKEOVER,0,"[-0.0001769241935107857, -0.08025071024894714, -4.225419615977444e-05]",1.5127662075666382,RETURN,"[2.800325836138494, 1.7841530803308439, 0.999687531448697]",3.3626318918518,,"[-0.00016242685887974838, 0.0562332322330131, 0.0002864472141227231]",,,
,1,,,,-0.9023519301197903,-0.9023519301289403,2.7267754770185273,1.5040514364916937,25.92225549857472,1942,9,61,"[-9.843853606248113e-05, -0.08023217405249472, -8.855754846885438e-05]",RECOVERY_TAKEOVER,0,"[-9.843853331403807e-05, -0.080232173204422, -8.855755004333332e-05]",1.5040514364916937,RETURN,"[2.8002913819959967, 1.7937950832963965, 0.9997430497405523]",3.3486694015039826,,"[-0.0001821145660922446, 0.04018679742251416, 0.0002687357044289522]",,,
,1,,,,-0.9015039916272574,-0.9015039916236555,2.729801080775907,1.4982370835175245,25.924132405966287,1943,9,62,"[-3.642160346773311e-05, -0.08020916828334877, -0.00011927972675281398]",RECOVERY_TAKEOVER,0,"[-3.642160299932584e-05, -0.0802091658115387, -0.00011927972809644416]",1.4982370835175245,RETURN,"[2.800254230650709, 1.8002282594152323, 0.999794411286903]",3.3347293747868263,,"[-0.00018939888678579122, 0.024144963765844404, 0.00024487975907838943]",,,
,1,,,,-0.9009646984241467,-0.9009646984260243,2.7313057009364217,1.495315646566024,25.926003296099775,1944,9,63,"[1.0927790790932532e-05, -0.08018377728284702, -0.00013724294961279604]",RECOVERY_TAKEOVER,0,"[1.0927790754067246e-05, -0.08018377423286438, -0.00013724295422434807]",1.495315646566024,RETURN,"[2.8002165694291676, 1.8034535766227442, 0.9998406423797265]",3.320811413479411,,"[-0.00018721332862760471, 0.008108208309275, 0.0002174311691558302]",,,
,1,,,,-0.9007553776136864,-0.9007553776174807,2.731282418838056,1.4952831080880629,25.927868558003226,1945,9,64,"[4.552923091083439e-05, -0.08015763685116184, -0.00014504601654463645]",RECOVERY_TAKEOVER,0,"[4.5529232011176646e-05, -0.08015763759613037, -0.0001450460113119334]",1.4952831080880629,RETURN,"[2.8001800373480603, 1.803472065547576, 0.9998812276932268]",3.306915142876457,,"[-0.00017810748244543784, -0.00792331906095737, 0.00018842196584690292]",,,
,1,,,,-0.900891496381792,-0.900891496404332,2.7297326500435255,1.4981391106259816,25.929728552111797,1946,9,65,"[6.931312736312189e-05, -0.08013198745766832, -0.00014501844541251244]",RECOVERY_TAKEOVER,0,"[6.931312964297831e-05, -0.08013198524713516, -0.00014501844998449087]",1.4952831080880629,RETURN,"[2.800145802114119, 1.8002847619862312, 0.999916011717488]",3.2930402106452186,,"[-0.00016424485697281345, -0.023949716552491035, 0.00015941827676440044]",,,
