accepted,accepted_batch_count,accepted_batch_fraction,actor_gradient_norm,actor_loss,actor_status,alpha,alpha_loss,critic_gradient_norm,critic_loss_1,critic_loss_2,elapsed_seconds,energy,environment_step,episode_id,episode_step,fallback,fallback_batch_count,fallback_reason,fallback_target_count,generator_target_count,mean_log_det_G,mean_log_prob,mean_tanh_log_jacobian,mission_phase,q_value_exec,reward,zonotope_volume
0,,,,,,,,,,,4.591046665009344,3.815250668555982,139,0,139,1,,WATCHDOG_DEADLINE,,,,,,RETURN,,0.03428252800770368,0.004607999697327614
1,,,,,,,,,,,4.609713264013408,3.803185385055296,140,0,140,0,,,,,,,,RETURN,,0.08579812883568727,0.004607999697327614
1,,,,,,,,,,,4.626176680001663,3.791101109187299,141,0,141,0,,,,,,,,RETURN,,0.09662145163511793,0.004607999697327614
1,,,,,,,,,,,4.647312237008009,3.7790104888083746,142,0,142,0,,,,,,,,RETURN,,0.08002720273756993,0.004607999697327614
1,,,,,,,,,,,4.667975753021892,3.766924703810784,143,0,143,0,,,,,,,,RETURN,,0.04488411670570763,0.004607999697327614
1,,,,,,,,,,,4.68517508302466,3.754872762541066,144,0,144,0,,,,,,,,RETURN,,0.013191496505054162,0.004607999697327614
1,,,,,,,,,,,4.699632028001361,3.742815261183125,145,0,145,0,,,,,,,,RETURN,,-0.02371073953913591,0.004607999697327614
0,,,,,,,,,,,4.8208856970013585,3.7306935467746474,146,0,146,1,,WATCHDOG_DEADLINE,,,,,,RETURN,,-0.005590053117287238,0.004607999697327614
1,,,,,,,,,,,4.8392693560163025,3.718632638888042,147,0,147,0,,,,,,,,RETURN,,0.056165386764856245,0.004607999697327614
1,,,,,,,,,,,4.857138516003033,3.706542500345056,148,0,148,0,,,,,,,,RETURN,,0.08601959729420562,0.004607999697327614
1,,,,,,,,,,,4.879457522009034,3.6944573889226744,149,0,149,0,,,,,,,,RETURN,,0.07503764279864975,0.004607999697327614
1,,,,,,,,,,,4.896994461014401,3.6823938636900944,150,0,150,0,,,,,,,,RETURN,,0.049560618278883875,0.004607999697327614
1,,,,,,,,,,,5.020722437009681,3.670307628863801,151,0,151,0,,,,,,,,RETURN,,0.026930398559997782,0.004607999697327614
1,,,,,,,,,,,5.036416386021301,3.65824958508478,152,0,152,0,,,,,,,,RETURN,,0.02146965804834863,0.004607999697327614
1,,,,,,,,,,,5.053301856009057,3.6461945613546267,153,0,153,0,,,,,,,,RETURN,,0.02471469096047772,0.004607999697327614
1,,,,,,,,,,,5.07134071100154,3.634114835671486,154,0,154,0,,,,,,,,RETURN,,-0.0092473237274367,0.004607999697327614
1,,,,,,,,,,,5.087012472009519,3.6220299944558145,155,0,155,0,,,,,,,,RETURN,,-0.058261635794772344,0.004607999697327614
0,,,,,,,,,,,5.21598194501712,3.609865221199373,156,0,156,1,,WATCHDOG_DEADLINE,,,,,,RETURN,,-0.04108594475763339,0.004607999697327614
1,,,,,,,,,,,5.237034705001861,3.5978154975395285,157,0,157,0,,,,,,,,RETURN,,0.004119009915420047,0.004607999697327614
1,,,,,,,,,,,5.254982587997802,3.5857489863246395,158,0,158,0,,,,,,,,RETURN,,0.02382667242585394,0.004607999697327614
1,,,,,,,,,,,5.269792163016973,3.573679249347474,159,0,159,0,,,,,,,,RETURN,,0.030092500720847862,0.004607999697327614
1,,,,,,,,,,,5.289118789019994,3.56160416509315,160,0,160,0,,,,,,,,RETURN,,0.010361790928537533,0.004607999697327614
1,,,,,,,,,,,5.304666987998644,3.5495330062811323,161,0,161,0,,,,,,,,RETURN,,0.003303571306191902,0.004607999697327614
1,,,,,,,,,,,5.320995278016198,3.537432089164514,162,0,162,0,,,,,,,,RETURN,,-0.008235698182356676,0.004607999697327614
0,,,,,,,,,,,5.436996189004276,3.525270175375903,163,0,163,1,,WATCHDOG_DEADLINE,,,,,,RETURN,,0.019033127101411036,0.004607999697327614
1,,,,,,,,,,,5.4502841960056685,3.5131538149095873,164,0,164,0,,,,,,,,RETURN,,0.07916535508610893,0.004607999697327614
1,,,,,,,,,,,5.4656071700155735,3.5010485061062098,165,0,165,0,,,,,,,,RETURN,,0.07421037998653104,0.004607999697327614
1,,,,,,,,,,,5.482870835025096,3.488966339364059,166,0,166,0,,,,,,,,RETURN,,0.05506595110175533,0.004607999697327614
1,,,,,,,,,,,5.499469816015335,3.4768781167650893,167,0,167,0,,,,,,,,RETURN,,0.051299431189138406,0.004607999697327614
1,,,,,,,,,,,5.641830717009725,3.464779025635505,168,0,168,0,,,,,,,,RETURN,,0.024255336729459086,0.004607999697327614
1,,,,,,,,,,,5.6577260510239284,3.452735259696776,169,0,169,0,,,,,,,,RETURN,,0.019284128422287123,0.004607999697327614
1,,,,,,,,,,,5.6757867069973145,3.44065750103068,170,0,170,0,,,,,,,,RETURN,,0.01564514366095704,0.004607999697327614
1,,,,,,,,,,,5.688867964025121,3.4285786295667866,171,0,171,0,,,,,,,,RETURN,,0.02071089684148188,0.004607999697327614
1,,,,,,,,,,,5.702879262011265,3.416503067501465,172,0,172,0,,,,,,,,RETURN,,0.06635121136631301,0.004607999697327614
0,,,,,,,,,,,5.810649357998045,3.404376227508208,173,0,173,1,,WATCHDOG_DEADLINE,,,,,,RETURN,,0.1329835310418874,0.004607999697327614
1,,,,,,,,,,,5.8256474360241555,3.39223935862418,174,0,174,0,,,,,,,,RETURN,,0.18624868650361381,0.004607999697327614
1,,,,,,,,,,,5.843301950022578,3.380096966314817,175,0,175,0,,,,,,,,RETURN,,0.206081254018217,0.004607999697327614
1,,,,,,,,,,,5.861345639015781,3.367945276832071,176,0,176,0,,,,,,,,RETURN,,0.22529555102740037,0.004607999697327614
1,,,,,,,,,,,5.879218089015922,3.35575888298908,177,0,177,0,,,,,,,,RETURN,,0.25446885037626427,0.004607999697327614
1,,,,,,,,,,,5.894995261012809,3.343584968969981,178,0,178,0,,,,,,,,RETURN,,0.2831832738816763,0.004607999697327614
1,,,,,,,,,,,5.911928328016074,3.3313806715625685,179,0,179,0,,,,,,,,RETURN,,0.2833170240786268,0.004607999697327614
0,,,,,,,,,,,6.030641806020867,3.3191167617011774,180,0,180,1,,WATCHDOG_DEADLINE,,,,,,RETURN,,0.31987215924679374,0.004607999697327614
1,,,,,,,,,,,6.047417446010513,3.3068348283386833,181,0,181,0,,,,,,,,RETURN,,0.34934862470585143,0.004607999697327614
1,,,,,,,,,,,6.060944105003728,3.2945914947763275,182,0,182,0,,,,,,,,RETURN,,0.3117080088965547,0.004607999697327614
1,,,,,,,,,,,6.07583815700491,3.2823666027281257,183,0,183,0,,,,,,,,RETURN,,0.2763918984145443,0.004607999697327614
1,,,,,,,,,,,6.091087575012352,3.2701326967541453,184,0,184,0,,,,,,,,RETURN,,0.24215839276940554,0.004607999697327614
1,,,,,,,,,,,6.218280975997914,3.2579270487104877,185,0,185,0,,,,,,,,RETURN,,0.2340757184511272,0.004607999697327614
1,,,,,,,,,,,6.232919047004543,3.245670816256601,186,0,186,0,,,,,,,,RETURN,,0.21598499194601598,0.004607999697327614
1,,,,,,,,,,,6.252703942009248,3.233485552982094,187,0,187,0,,,,,,,,RETURN,,0.17889230631498834,0.004607999697327614
1,,,,,,,,,,,6.268410645017866,3.2212979404151008,188,0,188,0,,,,,,,,RETURN,,0.14733315733460317,0.004607999697327614
1,,,,,,,,,,,6.284270556003321,3.2091702101750728,189,0,189,0,,,,,,,,RETURN,,0.12892717716777283,0.004607999697327614
0,,,,,,,,,,,6.412236101023154,3.197002055065666,190,0,190,1,,WATCHDOG_DEADLINE,,,,,,RETURN,,0.17471013385792264,0.004607999697327614
1,,,,,,,,,,,6.431277923024027,3.184807478637714,191,0,191,0,,,,,,,,RETURN,,0.19377805268841283,0.004607999697327614
1,,,,,,,,,,,6.447993749025045,3.1726579948566016,192,0,192,0,,,,,,,,RETURN,,0.15340424037769615,0.004607999697327614
1,,,,,,,,,,,6.462744364020182,3.1605359637676855,193,0,193,0,,,,,,,,RETURN,,0.15421434464216396,0.004607999697327614
