candidate_action,certificate_valid,condition_number,cos_candidate_goal,cos_center_goal,cos_exec_goal,cos_kappa_goal,distance_to_station,distance_to_task,energy_margin,environment_step,episode_id,episode_step,executed_action,fallback_reason,generator_available,kappa_action,minimum_distance_to_task_so_far,mission_phase,recovery_energy_required,sigma_min,zonotope_G,zonotope_center,zonotope_volume
,1,,,,-0.8909708901255192,-0.8909708901255241,1.17387200124585,1.7675348552816228,25.882279538879327,1069,4,165,"[-0.07999999999913614, -4.6624762919556304e-08, -5.596560050231401e-13]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -4.662476271732885e-08, -5.596559999286599e-13]",0.004195252646555808,RETURN,2.1304845200854277,,,,
,1,,,,-0.8917099386135672,-0.8917099386135632,1.164325563744034,1.7760527601076381,25.883950823341003,1070,4,166,"[-0.07999999999930407, -3.985465629424502e-08, -3.956248516541348e-13]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -3.9854654687587754e-08, -3.9562485774392864e-13]",0.004195252646555808,RETURN,2.1167831034001563,,,,
,1,,,,-0.892808369423461,-0.8928083694234578,1.1515791262422423,1.7874421035674928,25.88562210630058,1071,4,167,"[-0.0799999999994563, -3.325059116259989e-08, -2.5820454059997334e-13]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -3.325058983705276e-08, -2.582045363110075e-13]",0.004195252646555808,RETURN,2.1030656882263075,,,,
,1,,,,-0.8942505835031102,-0.8942505835031134,1.1356326887404697,1.8017163474267177,25.887293387850356,1072,4,168,"[-0.07999999999959055, -2.703355938620437e-08, -1.4638332955532521e-13]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -2.7033559391043127e-08, -1.4638332592516873e-13]",0.004195252646555808,RETURN,2.0893322744702356,,,,
,1,,,,-0.8960164717833123,-0.8960164717833168,1.116486251238712,1.8188917358770729,25.888964668077154,1073,4,169,"[-0.0799999999997063, -2.1351613509315002e-08, -5.765640722095249e-14]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -2.1351613810338677e-08, -5.765640785984627e-14]",0.004195252646555808,RETURN,2.075582862043784,,,,
,1,,,,-0.8980819910662011,-0.8980819910662002,1.0941398137369631,1.838986931882291,25.890635947062645,1074,4,170,"[-0.07999999999980388, -1.6292908894022933e-08, 1.0223779748446502e-14]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -1.6292908355808322e-08, 1.0223779999950656e-14]",0.004195252646555808,RETURN,2.06181745086405,,,,
,1,,,,-0.9004198325355559,-0.9004198325355579,1.0685933762352209,1.8620226137880245,25.892307224883577,1075,4,171,"[-0.07999999999988365, -1.1897751154335054e-08, 6.02077373910389e-14]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -1.1897751228673314e-08, 6.0207738859612e-14]",0.004195252646555808,RETURN,2.0480360408531495,,,,
,1,,,,-0.9030001531713017,-0.9030001531713018,1.0398469387334819,1.8880210470369327,25.893978501612043,1076,4,172,"[-0.07999999999994752, -8.1694244744471e-09, 9.48639192641553e-14]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -8.169424248194446e-09, 9.486392248993225e-14]",0.004195252646555808,RETURN,2.0342386319363803,,,,
,1,,,,-0.9057913389192832,-0.905791338919283,1.0079005012317441,1.9170056458980973,25.895649777315747,1077,4,173,"[-0.07999999999999685, -5.083685639927224e-09, 1.1648570113892363e-13]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -5.0836854725844205e-09, 1.1648570562988736e-13]",0.004195252646555808,RETURN,2.020425224041994,,,,
,1,,,,-0.9087607688922663,-0.9087607688922668,0.9727540637300053,1.9490005394385963,25.89732105205823,1078,4,174,"[-0.08000000000003327, -2.5968915956796384e-09, 1.2805658120010623e-13]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -2.596891590656014e-09, 1.2805658226519578e-13]",0.004195252646555808,RETURN,2.006595817107189,,,,
,1,,,,-0.9118755520251461,-0.9118755520251464,0.9344076262282651,1.9840301546329784,25.898992325899133,1079,4,175,"[-0.08000000000005907, -6.527883159112146e-10, 1.3128058893088196e-13]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -6.52788323396436e-10, 1.31280592950353e-13]",0.004195252646555808,RETURN,1.9927504110729533,,,,
,1,,,,-0.9151032112150534,-0.9151032112150534,0.892861188726522,2.0221188276605306,25.900663598894383,1080,4,176,"[-0.08000000000007586, 8.119597226289332e-10, 1.2849484858376482e-13]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, 8.119597216804664e-10, 1.2849484388836874e-13]",0.004195252646555808,RETURN,1.97888900588385,,,,
,1,,,,-0.9184122693538849,-0.9184122693538865,0.8492879699756625,2.0622090611479265,25.902334871098063,1081,4,177,"[-0.021339062455747727, 1.863394856877029e-09, 1.2116004501563971e-13]",RECOVERY_TAKEOVER,0,"[-0.021339062601327896, 1.863394771817184e-09, 1.2116004000865127e-13]",0.004195252646555808,RETURN,1.965011601486185,,,,
,1,,,,0.3879017910559921,0.3879017910576353,0.8052879699756864,2.1028325830510934,25.903953426266714,1082,4,178,"[-8.832934383917744e-14, 2.5669210658861538e-09, 1.1099400513823894e-13]",RECOVERY_TAKEOVER,0,"[-8.832934112867202e-14, 2.566921120106258e-09, 1.1099400478581378e-13]",0.004195252646555808,RETURN,1.9511768587681255,,,,
,1,,,,0.38041208298019785,0.380412082980149,0.7612879699757068,2.1435894039261365,25.90555109703202,1083,4,179,"[-8.759659664292485e-14, 2.984853702911203e-09, 9.901151972308473e-14]",RECOVERY_TAKEOVER,0,"[-8.759659664292485e-14, 2.984853697540757e-09, 9.901151757198481e-14]",0.004195252646555808,RETURN,1.9373591879968781,,,,
,1,,,,0.3731813961035417,0.373181396102003,0.7172879699757236,2.1844720626985343,25.90714876714352,1084,4,180,"[-8.350542479718113e-14, 3.174729687452729e-09, 8.616528273059812e-14]",RECOVERY_TAKEOVER,0,"[-8.350542750768658e-14, 3.1747295903272743e-09, 8.616528036865453e-14]",0.004195252646555808,RETURN,1.9235415178799518,,,,
,1,,,,0.3661987376733478,0.3661987376733671,0.6732879699757374,2.2254736243309563,25.908746436641287,1085,4,181,"[-7.698841564263147e-14, 3.188248717242591e-09, 7.325225611474472e-14]",RECOVERY_TAKEOVER,0,"[-7.69884169978842e-14, 3.188248776098135e-09, 7.325225631149915e-14]",0.004195252646555808,RETURN,1.9097238483773527,,,,
,1,,,,0.9331551172253513,0.93315511722535,0.629982210576233,2.2659380895025594,25.910344105562974,1086,4,182,"[0.03471203002417748, 3.0707227714267266e-09, 6.084625248237984e-14]",RECOVERY_TAKEOVER,0,"[0.03471203148365021, 3.070722787157365e-09, 6.084625262404303e-14]",0.004195252646555808,RETURN,1.8959061794514718,,,,
,1,,,,0.935602712517201,0.9356027125172004,0.5887366601975506,2.3045735446736137,25.911975281048935,1087,4,183,"[0.0682984210169121, 2.860924668055978e-09, 4.9138372305514244e-14]",RECOVERY_TAKEOVER,0,"[0.06829842180013657, 2.860924608327764e-09, 4.9138373491713905e-14]",0.004195252646555808,RETURN,1.8820537990369262,,,,
,1,,,,0.937814881503775,0.9378148815037755,0.5504570782392052,2.3405104281287037,25.913636582669092,1088,4,184,"[0.07999999999994804, 2.5912371523327173e-09, 3.859927483138321e-14]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 2.5912372247915982e-09, 3.859927446571952e-14]",0.004195252646555808,RETURN,1.868174775145515,,,,
,1,,,,0.939770623623998,0.9397706236239983,0.515377496280858,2.3735074750585445,25.915307850066235,1089,4,185,"[0.07999999999995681, 2.2880188110908494e-09, 2.923476781060861e-14]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 2.2880188854657035e-09, 2.9234766192078043e-14]",0.004195252646555808,RETURN,1.8542977098362108,,,,
,1,,,,0.9414853531839782,0.9414853531839783,0.4834979143225092,2.4035456527377344,25.916979117016357,1090,4,186,"[0.07999999999996493, 1.9721164987346797e-09, 2.116005512610072e-14]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 1.9721164701280713e-09, 2.1160055316011422e-14]",0.004195252646555808,RETURN,1.8404366449744438,,,,
,1,,,,0.9429827553683017,0.9429827553683018,0.45481833236415925,2.4306087484687326,25.91865038354697,1091,4,187,"[0.07999999999997244, 1.6594641555921614e-09, 1.4236038968629877e-14]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 1.6594641216727268e-09, 1.423603869878977e-14]",0.004195252646555808,RETURN,1.8265915805326445,,,,
,1,,,,0.9442826545814985,0.9442826545814987,0.42933875040580827,2.454683001167269,25.920321649683903,1092,4,188,"[0.07999999999997895, 1.3617228455913017e-09, 8.584613520475777e-15]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 1.3617228455942154e-09, 8.584613698885395e-15]",0.004195252646555808,RETURN,1.8127625164849206,,,,
,1,,,,0.9454016096416146,0.9454016096416147,0.4070591684474566,2.475756801687035,25.921992915451405,1093,4,189,"[0.07999999999998461, 1.0869253808089123e-09, 4.071497987954763e-15]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 1.086925327520305e-09, 4.07149806558771e-15]",0.004195252646555808,RETURN,1.7989494528069596,,,,
,1,,,,0.9463533891362003,0.9463533891362004,0.38797958648910436,2.4938204495945633,25.92366418087224,1094,4,190,"[0.07999999999998937, 8.400982138375029e-10, 6.000101996146005e-16]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 8.400982132172885e-10, 6.00010187747687e-16]",0.004195252646555808,RETURN,1.7851523894759376,,,,
,1,,,,0.9471493507615301,0.9471493507615301,0.37210000453075176,2.50886595684385,25.925335445967775,1095,4,191,"[0.07999999999999345, 6.238422050077967e-10, -2.0104833104528335e-15]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 6.238422001203503e-10, -2.0104833105266803e-15]",0.004195252646555808,RETURN,1.7713713264704303,,,,
,1,,,,0.9477987428428554,0.9477987428428553,0.35942042257239903,2.5208868909415165,25.92700671075807,1096,4,192,"[0.07999999999999673, 4.3885902153384246e-10, -3.8900386377013846e-15]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 4.3885903244778035e-10, -3.890038620813895e-15]",0.004195252646555808,RETURN,1.757606263770332,,,,
,1,,,,0.9483089419291334,0.9483089419291334,0.3499408406140462,2.529878251889926,25.928677975261948,1097,4,193,"[0.07999999999999918, 2.8441713087147393e-10, -5.021273868395308e-15]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 2.844171287375019e-10, -5.021273991761589e-15]",0.004195252646555808,RETURN,1.7438572013565483,,,,
,1,,,,0.9486856370185179,0.9486856370185179,0.3436612586556934,2.535836378562287,25.930349239497072,1098,4,194,"[0.08000000000000108, 1.5875348522866866e-10, -5.7247409320324195e-15]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 1.5875348258198585e-10, -5.7247407836869164e-15]",0.004195252646555808,RETURN,1.7301241392114297,,,,
,1,,,,0.9489329683418777,0.9489329683418778,0.34058167669734063,2.538758881287702,25.93202050348002,1099,4,195,"[0.08000000000000233, 5.941219484875404e-11, -6.009192612926109e-15]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 5.941219738403447e-11, -6.0091926585832765e-15]",0.004195252646555808,RETURN,1.71640707731843,,,,
,1,,,,0.9490536265073146,0.9490536265073147,0.3404976026792105,2.538838672158796,25.93369176722635,1100,4,196,"[0.06977539701112848, -1.6476821733863858e-11, -5.991953218244532e-15]",RECOVERY_TAKEOVER,0,"[0.06977539509534836, -1.6476821643185424e-11, -5.991953420524283e-15]",0.004195252646555808,RETURN,1.7027060156620193,,,,
,1,,,,0.9490569143283671,0.9490569143283671,0.3428154837986258,2.5366389761849635,25.935354337541668,1101,4,197,"[0.050322359866142655, -7.197567118289631e-11, -5.757496249148767e-15]",RECOVERY_TAKEOVER,0,"[0.050322361290454865, -7.197566848082815e-11, -5.7574963947901875e-15]",0.004195252646555808,RETURN,1.6890311788305785,,,,
,1,,,,0.948966146228275,0.9489661462282751,0.34681809647504813,2.532840946803282,25.93699979087775,1102,4,198,"[0.03391421798420737, -1.1016575790761074e-10, -5.3666426264747844e-15]",RECOVERY_TAKEOVER,0,"[0.033914219588041306, -1.1016575846012344e-10, -5.366642782158584e-15]",0.004195252646555808,RETURN,1.6753766359846876,,,,
,1,,,,0.9488088469614997,0.9488088469614997,0.3519073059965987,2.528012770799689,25.93863021804226,1103,4,199,"[0.02041562427220699, -1.340198120721563e-10, -4.863183413224485e-15]",RECOVERY_TAKEOVER,0,"[0.020415624603629112, -1.3401980913929634e-10, -4.863183338969573e-15]",0.004195252646555808,RETURN,1.6617284370041259,,,,
,1,,,,0.9486078193604087,0.9486078193604087,0.3575970288026822,2.5226160977875423,25.940247879806147,1104,4,200,"[0.009610039954438467, -1.4631097100760547e-10, -4.278648174759239e-15]",RECOVERY_TAKEOVER,0,"[0.009610040113329887, -1.46310977222619e-10, -4.2786480196517485e-15]",0.004195252646555808,RETURN,1.6480869539570804,,,,
,1,,,,0.9483816724968783,0.9483816724968788,0.36350354252707673,2.5170151651693793,25.941855060258472,1105,4,201,"[0.0012295059611122107, -1.4955403467792306e-10, -3.7467605006017455e-15]",RECOVERY_TAKEOVER,0,"[0.0012295059859752655, -1.4955403582206372e-10, -3.7467604566869886e-15]",0.004195252646555808,RETURN,1.634452193541617,,,,
,1,,,,-0.9481454517056364,-0.9481454517056365,0.3693342209820456,2.5114875176869136,25.94345395085649,1106,4,202,"[-0.005021269432393756, -1.4597166282160214e-10, -3.141756770283319e-15]",RECOVERY_TAKEOVER,0,"[-0.005021269433200359, -1.4597166531071792e-10, -3.1417567979570007e-15]",0.004195252646555808,RETURN,1.6208238918136826,,,,
,1,,,,-0.9479106600753354,-0.9479106600753354,0.37487555419944074,2.506235450452867,25.94505660936496,1107,4,203,"[-0.009445992446292375, -1.3748186076885408e-10, -2.7061540844540527e-15]",RECOVERY_TAKEOVER,0,"[-0.009445992298424244, -1.374818592303484e-10, -2.706154011205479e-15]",0.004195252646555808,RETURN,1.6071915525726692,,,,
,1,,,,-0.94768608173621,-0.9476860817362103,0.3799811186123355,2.5013975090271012,25.9466636284406,1108,4,204,"[-0.01234244777872565, -1.2570018248253455e-10, -2.170475545731949e-15]",RECOVERY_TAKEOVER,0,"[-0.01234244741499424, -1.2570018637081404e-10, -2.1704755522852824e-15]",0.004195252646555808,RETURN,1.5935557930047801,,,,
,1,,,,-0.947477911541705,-0.9474779115417049,0.38455999153338427,2.497059557491727,25.948273480728858,1109,4,205,"[-0.013992126813577244, -1.1195375124548534e-10, -1.784786997852035e-15]",RECOVERY_TAKEOVER,0,"[-0.013992127031087875, -1.1195375182460054e-10, -1.784786934807799e-15]",0.004195252646555808,RETURN,1.5799190263135394,,,,
,1,,,,-0.9472901847065712,-0.9472901847065712,0.38725902191816153,2.494502942370151,25.949884939127315,1110,4,206,"[-0.07999999999999835, -9.730317843063347e-11, -1.285046638453465e-15]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -9.730317940270794e-11, -1.2850466015319447e-15]",0.004195252646555808,RETURN,1.5662830785580895,,,,
,1,,,,-0.9471790707380671,-0.9471790707380671,0.3867580523029388,2.49497745547469,25.95155620106104,1111,4,207,"[-0.07999999999999881, -8.256955826801069e-11, -9.252335796864948e-16]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -8.256955535967947e-11, -9.252335700436591e-16]",0.004195252646555808,RETURN,1.5525839214723678,,,,
,1,,,,-0.9471997204604302,-0.9471997204604301,0.3830570826877161,2.4984832946764546,25.95322746288448,1112,4,208,"[-0.07999999999999916, -6.836406261768306e-11, -6.661681773742763e-16]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -6.836406440946519e-11, -6.661681725490169e-16]",0.004195252646555808,RETURN,1.5389007644969557,,,,
,1,,,,-0.9473519086186122,-0.9473519086186123,0.3761561130724935,2.5050219159640372,25.95489872460442,1113,4,209,"[-0.07999999999999939, -5.51174093454914e-11, -2.575964827844476e-16]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -5.5117410635574515e-11, -2.575964835454256e-16]",0.004195252646555808,RETURN,1.5252125979289037,,,,
,1,,,,-0.9476339796592371,-0.9476339796592372,0.36605514345727086,2.514596007113516,25.95656998622724,1114,4,210,"[-0.07999999999999967, -4.311012787123472e-11, 3.657513732022884e-17]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -4.311012657964852e-11, 3.6575137434069355e-17]",0.004195252646555808,RETURN,1.5115084314579845,,,,
,1,,,,-0.9480428864612105,-0.9480428864612105,0.3527541738420482,2.5272094394779607,25.958241247758924,1115,4,211,"[-0.07999999999999977, -3.250034556769571e-11, 2.483787037955961e-16]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -3.25003461643103e-11, 2.483787004364899e-16]",0.004195252646555808,RETURN,1.497788265078212,,,,
,1,,,,-0.9485742609787955,-0.9485742609787954,0.3362532042268255,2.542867199454569,25.95991250920509,1116,4,212,"[-0.07999999999999984, -2.3349067527305694e-11, 4.0087727165786063e-16]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -2.3349067471145624e-11, 4.0087726818051285e-16]",0.004195252646555808,RETURN,1.4840520987839678,,,,
,1,,,,-0.9492225140374386,-0.9492225140374385,0.31655223461160276,2.5615753018081584,25.961583770571004,1117,4,213,"[-0.07999999999999988, -1.564326297545197e-11, 5.10676240518691e-16]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -1.5643262726849905e-11, 5.106762168391769e-16]",0.004195252646555808,RETURN,1.470299932569974,,,,
,1,,,,-0.9499809604518878,-0.9499809604518878,0.29365126499638006,2.5833406875434712,25.963255031861614,1118,4,214,"[-0.07999999999999992, -9.31515202331812e-12, 5.897314980984887e-16]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -9.31515194840804e-12, 5.897314958723152e-16]",0.004195252646555808,RETURN,1.4565317664312807,,,,
,1,,,,-0.950841964782426,-0.9508419647824261,0.2675502953811574,2.6081711094041005,25.964926293081554,1119,4,215,"[-0.07999999999999993, -4.259755865910275e-12, 6.466512835559431e-16]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -4.25975574258608e-12, 6.46651262894857e-16]",0.004195252646555808,RETURN,1.4427476003632496,,,,
,1,,,,-0.9517971024492342,-0.9517971024492342,0.23837645560444276,2.635953874546108,25.966597554235186,1120,4,216,"[-0.07364350807459902, -3.484211030557756e-13, 5.766112266227948e-16]",RECOVERY_TAKEOVER,0,"[-0.0736435055732727, -3.4842110750374355e-13, 5.766112202171421e-16]",0.004195252646555808,RETURN,1.4289474343615272,,,,
,1,,,,-0.952832888527751,-0.9528328885277509,0.2072527559454962,2.665626295474243,25.96826343546839,1121,4,217,"[-0.02384948603699667, 2.5599994595458138e-12, 5.261823856309279e-16]",RECOVERY_TAKEOVER,0,"[-0.02384948544204235, 2.5599995213954063e-12, 5.261823725485285e-16]",0.004195252646555808,RETURN,1.4151376249139536,,,,
,1,,,,0.9539023713248754,0.9539023713248757,0.17593110796005595,2.695520480528557,25.969884377189466,1122,4,218,"[0.013952069712308963, 4.6097643659364104e-12, 3.7885131765426805e-16]",RECOVERY_TAKEOVER,0,"[0.013952069915831089, 4.609764393120885e-12, 3.7885131458768764e-16]",0.004195252646555808,RETURN,1.401362880845188,,,,
,1,,,,0.9549431773006299,0.9549431773006299,0.145715844132428,2.724389099318945,25.971495795577162,1123,4,219,"[0.04136713817830269, 5.9422653060585366e-12, 2.72772948711073e-16]",RECOVERY_TAKEOVER,0,"[0.04136713966727257, 5.942265342978592e-12, 2.7277295814983813e-16]",0.004195252646555808,RETURN,1.387593264350328,,,,
,1,,,,0.9559149082661547,0.9559149082661547,0.11752791513468619,2.751346811578578,25.973133112402042,1124,4,220,"[0.05999960331600589, 6.690612585965221e-12, 1.9639652307197258e-16]",RECOVERY_TAKEOVER,0,"[0.059999603778123856, 6.690612473769786e-12, 1.963965266915099e-16]",0.004195252646555808,RETURN,1.3737990232523585,,,,
,1,,,,0.9567939868086366,0.9567939868086365,0.09196773107096973,2.77581259141526,25.97478717293154,1125,4,221,"[0.07138764338526601, 6.976735867093351e-12, 1.4140549661182026e-16]",RECOVERY_TAKEOVER,0,"[0.0713876411318779, 6.9767360291739244e-12, 1.4140549339453561e-16]",0.004195252646555808,RETURN,1.3599944231651344,,,,
,1,,,,0.957569065440994,0.957569065440994,0.06937448562098081,2.7974547625178583,25.976451125212595,1126,4,222,"[0.07695928730110801, 6.909407720842892e-12, 1.0181195756051058e-16]",RECOVERY_TAKEOVER,0,"[0.0769592896103859, 6.909407507943444e-12, 1.0181195736164801e-16]",0.004195252646555808,RETURN,1.3461904350037799,,,,
,1,,,,0.9582373056977799,0.9582373056977798,0.04988050456314974,2.81614014026901,25.97811982255881,1127,4,223,"[0.07800393230678668, 6.583153654781347e-12, 7.330460944356763e-17]",RECOVERY_TAKEOVER,0,"[0.07800393551588058, 6.5831537270077956e-12, 7.33046069181064e-17]",0.004195252646555808,RETURN,1.3323951527696731,,,,
,1,,,,0.9588015372144076,0.9588015372144075,0.03345973839782873,2.831888238067233,25.97978940262861,1128,4,224,"[0.07565681231871749, 6.078466532233122e-12, 5.277931879936868e-17]",RECOVERY_TAKEOVER,0,"[0.07565680891275406, 6.078466723014042e-12, 5.277931777513e-17]",0.004195252646555808,RETURN,1.3186142177878903,,,,
,1,,,,0.9592681749043341,0.9592681749043341,0.01996998189957805,2.844831084568766,25.981456996201214,1129,4,225,"[0.0708936710347976, 5.4618499320814e-12, 3.800110953554547e-17]",RECOVERY_TAKEOVER,0,"[0.07089366763830185, 5.461849722498968e-12, 3.800111078332707e-17]",0.004195252646555808,RETURN,1.3048512307499704,,,,
,1,,,,0.9596457353718765,0.9596457353718764,0.00918876281488945,2.855178845165488,25.98312052463809,1130,4,226,"[0.06453319964330495, 4.787070613152592e-12, 2.736079886559272e-17]",RECOVERY_TAKEOVER,0,"[0.06453319638967514, 4.787070479600475e-12, 2.7360798705204306e-17]",0.004195252646555808,SUCCESS,1.2911081382509066,,,,
"[0.004388810668212781, 0.08765198801636685, 0.0009019658686272091]",1,2.24755859375,0.9986960639537201,1.0,0.9986960639537201,0.0,2.7500883350088934,0.7982469652694949,26.66866915259043,1131,5,1,"[0.004388810668212781, 0.08765198801636685, 0.0009019658686272091]",,1,"[-0.07999999821186066, 0.0, 0.0]",0.7982469652694949,OUTBOUND,3.330830847409572,0.004000000189989805,"[[0.008990234695374966, 0.0, 0.0], [0.0, 0.008990234695374966, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.0, 0.07999999821186066, 0.0]",2.58637828665087e-06
"[-0.005995451733313478, 0.06907577150776302, -0.0021670212273425006]",1,2.241915225982666,0.9957784161441108,0.9998523518226147,0.9957784161441108,-0.3075792132191666,2.750151437020251,0.7933593783254128,26.656456870701366,1132,5,2,"[-0.005995451733313478, 0.06907577150776302, -0.0021670212273425006]",,1,"[-0.08131664246320724, -0.026295596733689308, -0.00027058974956162274]",0.7933593783254128,OUTBOUND,3.3310354263524333,0.004000000189989805,"[[0.008967661298811436, 0.0, 0.0], [0.0, 0.008967661298811436, 0.0], [0.0, 0.0, 0.004000000189989805]]","[-0.0013166432036086917, 0.07770440727472305, -0.00027058974956162274]",2.573406391093158e-06
"[0.0008220518506020492, 0.07576082196795915, 0.0022681040961834986]",1,2.225111246109009,0.9994910011596913,0.9999829643562901,0.9994910011596913,-0.9999596788611061,2.750133426069241,0.7855750443044333,26.630611905969463,1133,5,3,"[0.0008220518506020492, 0.07576082196795915, 0.0022681040961834986]",,1,"[0.00030643990612588823, -0.050524406135082245, 0.0003434379759710282]",0.7855750443044333,OUTBOUND,3.344856990427793,0.004000000189989805,"[[0.008900444954633713, 0.0, 0.0], [0.0, 0.008900444954633713, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.00030643990612588823, 0.08067559450864792, 0.0003434379759710282]",2.534973646106664e-06
"[-0.005465610957626777, 0.0765819250670258, -0.0010386178024225172]",1,2.197521924972534,0.9973803822594592,0.9999926030126259,0.9973803822594592,-0.9999921383678924,2.750070875649211,0.7747438584199792,26.49594681822691,1134,5,4,"[-0.005465610957626777, 0.0765819250670258, -0.0010386178024225172]",,1,"[0.00012408998736646026, -0.07792176306247711, -0.00028639103402383626]",0.7747438584199792,OUTBOUND,3.4674844127569457,0.004000000189989805,"[[0.008790087886154652, 0.0, 0.0], [0.0, 0.008790087886154652, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.00012408998736646026, 0.0820782333612442, -0.00028639103402383626]",2.472500682415557e-06
"[-0.001358437074712345, 0.0749387159959224, -0.003812024073824767]",1,2.159763813018799,0.9985456526258449,0.9997696879786288,0.9985456526258449,-0.9997240816071032,2.7499559592137213,0.7608823322071243,26.45634365059164,1135,5,5,"[-0.001358437074712345, 0.0749387159959224, -0.003812024073824767]",,1,"[0.0017951568588614464, -0.07659588754177094, -1.4927650227036793e-05]",0.7608823322071243,OUTBOUND,3.495034829405447,0.004000000189989805,"[[0.00863905530422926, 0.0, 0.0], [0.0, 0.00863905530422926, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.0017951568588614464, 0.08340411633253098, -1.4927650227036793e-05]",2.3882648747530766e-06
"[-0.0011996410768698547, 0.08166165408001617, -0.002689593650271423]",1,2.112679958343506,0.9993417525297601,0.9995129142858956,0.9993417525297601,-0.9993310752911198,2.7499219236998362,0.7438889902623773,26.40301764241333,1136,5,6,"[-0.0011996410768698547, 0.08166165408001617, -0.002689593650271423]",,1,"[0.0024526959750801325, -0.07464031875133514, 0.0011301023187115788]",0.7438889902623773,OUTBOUND,3.5362921341405635,0.004000000189989805,"[[0.008450720459222794, 0.0, 0.0], [0.0, 0.008450720459222794, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.0024526959750801325, 0.08535967767238617, 0.0011301023187115788]",2.2852698293718277e-06
"[-0.0008006516110741933, 0.0825323683310805, -0.0009045360555139442]",1,2.0573225021362305,0.9998801389418702,0.999077858002762,0.9998801389418702,-0.9986865301616255,2.750042236409067,0.723612096664749,26.349594573158885,1137,5,7,"[-0.0008006516110741933, 0.0825323683310805, -0.0009045360555139442]",,1,"[0.003116933861747384, -0.07449918240308762, 0.0020908841397613287]",0.723612096664749,OUTBOUND,3.577629433005623,0.004000000189989805,"[[0.008229290135204792, 0.0, 0.0], [0.0, 0.008229290135204792, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.003116933861747384, 0.0855008140206337, 0.0020908841397613287]",2.1670789465133566e-06
"[0.008971125275713544, 0.09041016736142868, 0.0059735440472573065]",1,1.9949277639389038,0.9931555771464976,0.9986676519127138,0.9931555771464976,-0.9980573681519522,2.75059914194593,0.6998762832468179,26.28248626329364,1138,5,8,"[0.008971125275713544, 0.09041016736142868, 0.0059735440472573065]",,1,"[0.003709460375830531, -0.0746857300400734, 0.0026237324345856905]",0.6998762832468179,OUTBOUND,3.6326347265514665,0.004000000189989805,"[[0.007979711517691612, 0.0, 0.0], [0.0, 0.007979711517691612, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.003709460375830531, 0.08531426638364792, 0.0026237324345856905]",2.037625563389156e-06
"[-0.0007376541023461308, 0.08555507002784522, -0.002457720315070802]",1,1.9268898963928223,0.9995039274395594,0.9998044582082264,0.9995039274395594,-0.9996803142029956,2.7516858954553176,0.6726209019736339,26.22889892448522,1139,5,9,"[-0.0007376541023461308, 0.08555507002784522, -0.002457720315070802]",,1,"[0.001402480062097311, -0.07733690738677979, 0.0011293381685391068]",0.6726209019736339,OUTBOUND,3.674100724417654,0.004000000189989805,"[[0.00770755996927619, 0.0, 0.0], [0.0, 0.00770755996927619, 0.0], [0.0, 0.0, 0.004000000189989805]]","[0.001402480062097311, 0.08266308903694153, 0.0011293381685391068]",1.9010075220649014e-06
